tariff,sex,premium,probability,age,smooth,raw,Exposure
(all),w,prfrei,qx,72,0.009182133734489653,0.00941651013626979,25578.54223995183
(all),w,prfrei,qx,73,0.010301698928720031,0.011133559342168194,26170.331032665963
(all),w,prfrei,qx,74,0.011565150419759253,0.01174160857166742,24553.489838928195
(all),w,prfrei,qx,75,0.012994601445110427,0.013726802283749917,22139.15469667319
(all),w,prfrei,qx,76,0.014619424091833451,0.014096040661344069,19230.640501279544
(all),w,prfrei,qx,77,0.016487220445490912,0.014888214457466001,16533.470961914798
(all),w,prfrei,qx,78,0.018652235823946053,0.019009298770508533,14329.104124642481
(all),w,prfrei,qx,79,0.0211626045868596,0.021555276287082068,13859.490794821617
(all),w,prfrei,qx,80,0.024077951200112056,0.023910973437514547,14256.021737166942
(all),w,prfrei,qx,81,0.027472880926379797,0.023292964653271638,14978.290523859701
(all),w,prfrei,qx,82,0.031435475885344434,0.02938112239077235,15862.272324251091
(all),w,prfrei,qx,83,0.03601942447965133,0.03266971383076544,16560.164300767727
(all),w,prfrei,qx,84,0.04124318107292002,0.03699150459864059,17167.002401023634
(all),w,prfrei,qx,85,0.047049376896268987,0.049450307508719225,15521.466754478399
(all),w,prfrei,qx,86,0.05325443503550151,0.058899476874642656,14204.104516031914
(all),w,prfrei,qx,87,0.059589220220227675,0.07120755410926594,14044.561643835617
(all),w,prfrei,qx,88,0.06572983249505421,0.07556036892706659,13956.958294445281
(all),w,prfrei,qx,89,0.07137527590135685,0.08564493936241026,13880.732492849616
(all),w,prfrei,qx,90,0.0762824420678557,0.08614575102125742,13785.317875959656
(all),w,prfrei,qx,91,0.08034072899648455,0.08627422808836843,13497.682425109138
(all),w,prfrei,qx,92,0.08356982228884237,0.0853822246814497,12826.573347884992
(all),w,prfrei,qx,93,0.08609498449069412,0.09203942820931564,11691.61720608159
(all),w,prfrei,qx,94,0.08810546303745453,0.07912069659719918,9893.21820713533
(all),w,prfrei,qx,95,0.08986786404272729,0.07048129636314808,8267.649412915851
(all),w,prfrei,qx,96,0.09162049221387462,0.06615644439329119,5992.431010085805
(all),w,prfrei,qx,97,0.09351209727240453,0.06804155646072273,3960.9353003161223
(all),w,prfrei,qx,98,0.09559501918552223,0.0784527348075485,2424.8125922023182
(all),w,prfrei,qx,99,0.09785450348251055,0.11041444555736166,1351.972181243414
(all),w,prfrei,sx,0,NA,0.006722626739292378,46106.178962818005
(all),w,prfrei,sx,1,NA,0.02221701768983245,112300.09657534247
(all),w,prfrei,sx,2,NA,0.030389384961201596,127777.7530709017
(all),w,prfrei,sx,3,NA,0.037596870133877455,128036.58550353756
(all),w,prfrei,sx,4,NA,0.037758193913679954,145979.89633448742
(all),w,prfrei,sx,5,NA,0.03474091219009491,171460.67617793166
(all),w,prfrei,sx,6,NA,0.03289070254238009,196228.26835766973
(all),w,prfrei,sx,7,NA,0.02923403088272402,232610.00180641277
(all),w,prfrei,sx,8,NA,0.027631962188826683,249722.7498043053
(all),w,prfrei,sx,9,NA,0.024153465911067186,274656.4307842842
(all),w,prfrei,sx,10,NA,0.09674842515208378,246118.53283907872
(all),w,prfrei,sx,11,NA,0.12199665882846342,193608.97461237392
(all),w,prfrei,sx,12,NA,0.057701149394799235,155700.59570224295
(all),w,prfrei,sx,13,NA,0.04988212839538532,133898.73137136837
(all),w,prfrei,sx,14,NA,0.03918534693842372,112989.16132018666
(all),w,prfrei,sx,15,NA,0.040022724388494205,99240.96896733403
(all),w,prfrei,sx,16,NA,0.034012858384553986,88435.9759671835
(all),w,prfrei,sx,17,NA,0.030049633892931093,80241.2188017462
(all),w,prfrei,sx,18,NA,0.025694964092735036,73647.55872346832
(all),w,prfrei,sx,19,NA,0.023711463842025948,67052.97226403734
(all),w,prfrei,sx,20,NA,0.02756647138198923,53413.49673340358
(all),w,prfrei,sx,21,NA,0.025536120985415488,39162.798268854436
(all),w,prfrei,sx,22,NA,0.02392369038151523,32957.05783531537
(all),w,prfrei,sx,23,NA,0.023315317686419496,28062.35105374078
(all),w,prfrei,sx,24,NA,0.018581147814699155,25645.952483817553
(all),w,prfrei,sx,25,NA,0.0186825229799118,21051.306593406593
(all),w,prfrei,sx,26,NA,0.01710920489654518,18311.59001956947
(all),w,prfrei,sx,27,NA,0.013721704665034763,17370.538228210145
(all),w,prfrei,sx,28,NA,0.011146571122097809,16326.104839680867
(all),w,prfrei,sx,29,NA,0.010357424167992993,14983.65987505645
(all),w,prfrei,sx,30,NA,0.00964631944251272,14030.641539966882
(all),w,prfrei,sx,31,NA,0.00923093311953621,12831.937784133674
(all),w,prfrei,sx,32,NA,0.009894339989181176,12470.417537257263
(all),w,prfrei,sx,33,NA,0.009091943988089443,12481.572625319885
(all),w,prfrei,sx,34,NA,0.009732941513899886,11860.28799488183
(all),w,prfrei,sx,35,NA,0.007855097690046846,11539.333644437755
(all),w,prfrei,sx,36,NA,0.009898293902596469,10454.861184705705
(all),w,prfrei,sx,37,NA,0.010237937976310509,9523.240057203071
(all),w,prfrei,sx,38,NA,0.009814778530470082,8415.135036880927
(all),w,prfrei,sx,39,NA,0.01052317065787928,7656.799856992323
(all),w,prfrei,sx,40,NA,0.010118626404014463,6686.279738070149
(all),w,(all),qx,0,1.3623230459868925e-4,5.174222529641332e-4,3864.315008279392
(all),w,(all),qx,1,1.2295949449696802e-4,3.362720730073267e-4,14866.412411561041
(all),w,(all),qx,2,1.1104122349470668e-4,2.485728929924342e-4,20112.324025289778
(all),w,(all),qx,3,1.005503245791899e-4,1.2172910857158094e-4,24643.385970194187
(all),w,(all),qx,4,9.165402971948353e-5,6.844416014915209e-5,29219.90059461087
(all),w,(all),qx,5,8.446945307901339e-5,5.855471639887704e-5,34155.08721210297
(all),w,(all),qx,6,7.89844481145727e-5,1.0264204555650884e-4,38968.38468312509
(all),w,(all),qx,7,7.509449220477062e-5,2.280833808532079e-5,43843.11527171459
(all),w,(all),qx,8,7.282919810950897e-5,8.396762638782231e-5,47635.40708264338
(all),w,(all),qx,9,7.187978773256994e-5,7.94107399855617e-5,50369.02035225049
(all),w,(all),qx,10,7.207762939447697e-5,1.3398271207878398e-4,52242.04639470119
(all),w,(all),qx,11,7.335150943502522e-5,5.740437170543807e-5,52259.32806713834
(all),w,(all),qx,12,7.593875702093231e-5,7.625995215945034e-5,52450.17032967033
(all),w,(all),qx,13,8.005677211118211e-5,1.8949470397253228e-5,52771.423385518596
(all),w,(all),qx,14,8.60314879017836e-5,1.1235296794201755e-4,53400.12863916905
(all),w,(all),qx,15,9.357163840799741e-5,5.542244011572738e-5,54128.1989763661
(all),w,(all),qx,16,1.0242950977629418e-4,1.4110126970628305e-4,56692.8675523107
(all),w,(all),qx,17,1.1187837675049548e-4,1.337077475661631e-4,59827.98539816348
(all),w,(all),qx,18,1.2111540459268036e-4,1.8368428743308418e-4,65323.485541171154
(all),w,(all),qx,19,1.2923300941468485e-4,1.8167545083271657e-4,77053.49406141804
(all),w,(all),qx,20,1.3555772242466145e-4,1.3603051845933897e-4,95560.2900647298
(all),w,(all),qx,21,1.3980739444777174e-4,2.2703637286450716e-4,118910.17579406894
(all),w,(all),qx,22,1.418028408278303e-4,1.460384286331156e-4,143787.26745446335
(all),w,(all),qx,23,1.4235341235289116e-4,1.30330207027378e-4,168791.00301821466
(all),w,(all),qx,24,1.4241487881241663e-4,1.242976898541451e-4,193072.8435571278
(all),w,(all),qx,25,1.4273483788146093e-4,1.625521096983544e-4,215298.06905012796
(all),w,(all),qx,26,1.436649093849676e-4,1.2798539126488687e-4,234386.75244618393
(all),w,(all),qx,27,1.4600921262779344e-4,1.2579892332614042e-4,254358.1961688996
(all),w,(all),qx,28,1.502172096694755e-4,1.755866054591289e-4,273345.37162426615
(all),w,(all),qx,29,1.5620858626982586e-4,1.7209296645897182e-4,290515.6364293241
(all),w,(all),qx,30,1.6468674559885692e-4,1.228620795678019e-4,309270.8975312359
(all),w,(all),qx,31,1.770981999006679e-4,1.6505565726863413e-4,327135.36991570075
(all),w,(all),qx,32,1.9354593547687307e-4,1.965769988983544e-4,340799.86491795874
(all),w,(all),qx,33,2.1365249593210402e-4,2.2363745410663882e-4,348739.787129309
(all),w,(all),qx,34,2.369038741425119e-4,2.3946988304887916e-4,354908.18907120277
(all),w,(all),qx,35,2.6284810466890304e-4,2.3810535476987958e-4,356942.331702544
(all),w,(all),qx,36,2.9081201352590684e-4,3.5885977558067385e-4,359407.3850594611
(all),w,(all),qx,37,3.185350738055546e-4,3.950921114154831e-4,366930.5248908626
(all),w,(all),qx,38,3.4571804332119354e-4,3.4214870087192844e-4,379886.7568493151
(all),w,(all),qx,39,3.7529291896848854e-4,2.9733344190771294e-4,393439.11415776005
(all),w,(all),qx,40,4.1113292623761686e-4,4.223744716387296e-4,409502.64805810625
(all),w,(all),qx,41,4.541198562696241e-4,3.9023386181183005e-4,427865.0107331025
(all),w,(all),qx,42,5.05897327625116e-4,5.065062990847969e-4,444107.0495032365
(all),w,(all),qx,43,5.646296092837973e-4,6.45345839816394e-4,463167.9672437152
(all),w,(all),qx,44,6.271983067358248e-4,6.586719747228611e-4,482630.6315670631
(all),w,(all),qx,45,6.934246676591499e-4,7.409413811802048e-4,496481.47090922773
(all),w,(all),qx,46,7.649988831256009e-4,7.050907627891965e-4,506139.2945882884
(all),w,(all),qx,47,8.472978017974817e-4,7.846259122618999e-4,513419.05943097995
(all),w,(all),qx,48,9.437332538965925e-4,9.04628375833035e-4,514895.6566385669
(all),w,(all),qx,49,0.0010543547484892686,0.0010538324956327393,514042.2350218275
(all),w,(all),qx,50,0.001175763690038423,0.0013811415826897595,507200.65100858046
(all),w,(all),qx,51,0.0013022930345440316,0.001298149814395911,498847.9698404335
(all),w,(all),qx,52,0.001438188481130327,0.0013365978988784278,485236.6403733253
(all),w,(all),qx,53,0.0015893893340869962,0.0015947341248015788,466163.4484043354
(all),w,(all),qx,54,0.0017574599282818642,0.0017918390992266921,442723.14418184554
(all),w,(all),qx,55,0.001944407833130064,0.001951266793379167,413173.9783531537
(all),w,(all),qx,56,0.002154476350361865,0.0021297622569836573,379450.10459129914
(all),w,(all),qx,57,0.002393436739607826,0.0023098459646286452,348105.587693813
(all),w,(all),qx,58,0.0026674576110686707,0.0026818050445812196,318015.2378970345
(all),w,(all),qx,59,0.0029803106710842805,0.0029164029514266313,290345.14751618245
(all),w,(all),qx,60,0.0033364646868115555,0.003419086202462642,247303.50945356014
(all),w,(all),qx,61,0.003738108513789118,0.0036894835682502567,206151.9702393497
(all),w,(all),qx,62,0.004189081618683741,0.0042331685068885,189526.65478699384
(all),w,(all),qx,63,0.004691618920276411,0.004550627746097205,178250.17010386873
(all),w,(all),qx,64,0.005247971772386715,0.0053977042618118705,172569.5271413518
(all),w,(all),qx,65,0.005855980678272789,0.006018400606375462,165325.7872271564
(all),w,(all),qx,66,0.006514000991761065,0.0066048735023232965,154374.13098750563
(all),w,(all),qx,67,0.007221831970883881,0.007059834235570824,143687.02019418936
(all),w,(all),qx,68,0.007980117094136398,0.00844956559318442,140358.49187866927
(all),w,(all),qx,69,0.008786028036324289,0.0094661458598957,134788.9858648201
(all),w,(all),qx,70,0.009643399613515902,0.00973206096038767,127305.18202619298
(all),w,(all),qx,71,0.010568733072508912,0.010544601579683672,128295.94942044257
(all),w,(all),qx,72,0.011585801357461274,0.011973191500764774,134077.1713006172
(all),w,(all),qx,73,0.012725684352401402,0.011934499245336704,132765.36966731897
(all),w,(all),qx,74,0.014035732234730293,0.013500622827607245,121833.00765467409
(all),w,(all),qx,75,0.015564595929568107,0.014767788635365438,108686.56658889056
(all),w,(all),qx,76,0.017366763096681337,0.016471447518807192,92424.06669426463
(all),w,(all),qx,77,0.01950031069712099,0.01798685597359761,76363.2683125094
(all),w,(all),qx,78,0.022026287722270183,0.02058648948389535,62930.891818455515
(all),w,(all),qx,79,0.025001516670133467,0.02468614407037191,57892.37763058859
(all),w,(all),qx,80,0.028475191875429122,0.028070553203160858,54899.625651061266
(all),w,(all),qx,81,0.03249061826585877,0.030559456079291173,52104.74543880777
(all),w,(all),qx,82,0.03707826990302972,0.038043902274627006,50384.71326208038
(all),w,(all),qx,83,0.0422358807407013,0.04296989229580357,48618.451859099805
(all),w,(all),qx,84,0.047933046387578275,0.04852842153776408,47089.37867680265
(all),w,(all),qx,85,0.054101547130228383,0.059179067356446395,36747.619592051786
(all),w,(all),qx,86,0.06062648425962595,0.06171080893186797,29508.974627427368
(all),w,(all),qx,87,0.06736022736704673,0.07444726174060995,28011.42133072407
(all),w,(all),qx,88,0.07410848688773189,0.08399918411569987,26767.247576396207
(all),w,(all),qx,89,0.0806530678310367,0.09446841765738463,25435.752867680265
(all),w,(all),qx,90,0.08677285295234775,0.0991815062543533,24071.302385970193
(all),w,(all),qx,91,0.09227110471293327,0.10087182868450419,22404.298140900195
(all),w,(all),qx,92,0.09698958479353159,0.10942750960896602,20326.319614631942
(all),w,(all),qx,93,0.10081234026614778,0.11643296166613847,17625.13174017763
(all),w,(all),qx,94,0.10368058211071465,0.1066632026299492,14422.36975763962
(all),w,(all),qx,95,0.10559916191229343,0.09999968392816112,11580.53852927894
(all),w,(all),qx,96,0.10661199331856944,0.09760980036744556,8448.804817100707
(all),w,(all),qx,97,0.10678445784101834,0.09635364607116359,5867.790064729791
(all),w,(all),qx,98,0.10619536195931763,0.11204028323935739,4069.44947312961
(all),w,(all),qx,99,0.1049323996849958,0.12877530272562548,2891.654741833509
(all),w,(all),sx,0,NA,0.053267074296986516,697839.9384690651
(all),w,(all),sx,1,NA,0.05010299532879587,1290104.7199307543
(all),w,(all),sx,2,NA,0.04457022932442563,1240794.312652416
(all),w,(all),sx,3,NA,0.041861691945652826,1179489.748547343
(all),w,(all),sx,4,NA,0.03812072081649418,1198514.7099804305
(all),w,(all),sx,5,NA,0.0360223083038585,1182972.6625545686
(all),w,(all),sx,6,NA,0.0324984262275582,1171628.2486978774
(all),w,(all),sx,7,NA,0.02841037275165184,1233979.6194640975
(all),w,(all),sx,8,NA,0.02603461923552872,1240845.1280445582
(all),w,(all),sx,9,NA,0.022556264085790964,1294449.5316950174
(all),w,(all),sx,10,NA,0.05497458890017005,1103887.569750113
(all),w,(all),sx,11,NA,0.08456354504001529,863473.1794294746
(all),w,(all),sx,12,NA,0.037724710495892357,712458.340621707
(all),w,(all),sx,13,NA,0.03248028147184762,621265.6208264339
(all),w,(all),sx,14,NA,0.027838331356116134,503165.1528375734
(all),w,(all),sx,15,NA,0.027906082321435075,445885.82626072556
(all),w,(all),sx,16,NA,0.023674850033996237,394766.66676953185
(all),w,(all),sx,17,NA,0.02138328703375998,348888.09678609064
(all),w,(all),sx,18,NA,0.019914009264010553,304659.0666491043
(all),w,(all),sx,19,NA,0.01797995360391953,263682.10149029054
(all),w,(all),sx,20,NA,0.02151166520703363,193832.7007903056
(all),w,(all),sx,21,NA,0.02032063528763403,132299.23864217973
(all),w,(all),sx,22,NA,0.01883026305891439,111524.7256284811
(all),w,(all),sx,23,NA,0.018758818808116567,94632.4028451001
(all),w,(all),sx,24,NA,0.015396004596095263,87719.05791810929
(all),w,(all),sx,25,NA,0.015831845772172098,68115.5821842541
(all),w,(all),sx,26,NA,0.014639596473096528,53907.275508053586
(all),w,(all),sx,27,NA,0.014624390104510084,49212.21695017311
(all),w,(all),sx,28,NA,0.013196484310534443,44037.48867228662
(all),w,(all),sx,29,NA,0.011387653760831621,35449.647026945655
(all),w,(all),sx,30,NA,0.012184688068520569,30099.410258919164
(all),w,(all),sx,31,NA,0.013377554687980648,26359.487385217522
(all),w,(all),sx,32,NA,0.01264089209280879,24761.627359626676
(all),w,(all),sx,33,NA,0.01164690341275671,24071.44428721963
(all),w,(all),sx,34,NA,0.011593050450032732,22640.2635330423
(all),w,(all),sx,35,NA,0.009658200049479539,22359.454576245673
(all),w,(all),sx,36,NA,0.012249817799872385,19958.93134126148
(all),w,(all),sx,37,NA,0.013693086897554902,18204.917522203825
(all),w,(all),sx,38,NA,0.013259164664586065,15957.86041698028
(all),w,(all),sx,39,NA,0.012641673104241644,14463.03543579708
(all),w,(all),sx,40,NA,0.01080743665297742,12699.985322896282
FLV,(all),EE,qx,0,0.0014816640842752712,0,19.349337648652718
FLV,(all),EE,qx,1,0.0013780368550407463,0,117.03542827035977
FLV,(all),EE,qx,2,0.0012816572892629977,0,252.4422550052687
FLV,(all),EE,qx,3,0.001192018487105264,0,408.7859099804305
FLV,(all),EE,qx,4,0.0011086490011832967,0,644.276975763962
FLV,(all),EE,qx,5,0.0010311103570293633,0,911.7600632244468
FLV,(all),EE,qx,6,9.589947469744141e-4,0,1186.6913292187264
FLV,(all),EE,qx,7,8.91922885319565e-4,0,1466.20780520849
FLV,(all),EE,qx,8,8.295420135163698e-4,0,1834.5943850669878
FLV,(all),EE,qx,9,7.715240448643058e-4,0,2130.0286165888906
FLV,(all),EE,qx,10,7.175638389676766e-4,7.979596305580243e-4,2505.392458226705
FLV,(all),EE,qx,11,6.67377596876573e-4,0,2803.6148727984346
FLV,(all),EE,qx,12,6.209431459616954e-4,9.737644743909338e-4,3079.327118771639
FLV,(all),EE,qx,13,5.781896604469785e-4,0,3181.1830949872046
FLV,(all),EE,qx,14,5.401034508131432e-4,0,3275.417906066536
FLV,(all),EE,qx,15,5.073662898313499e-4,0,3182.493399066687
FLV,(all),EE,qx,16,4.804566058432727e-4,3.250697230025742e-4,3075.763119072708
FLV,(all),EE,qx,17,4.5975293545695643e-4,3.3834631281248344e-4,2955.0516408249287
FLV,(all),EE,qx,18,4.448551299490409e-4,3.495080526842115e-4,2860.6644061418033
FLV,(all),EE,qx,19,4.3495710238695203e-4,0,2739.7206457925636
FLV,(all),EE,qx,20,4.290217385148662e-4,3.5527198923969227e-4,2814.244844196899
FLV,(all),EE,qx,21,4.2617555407014945e-4,3.258602135716193e-4,3068.3005419238293
FLV,(all),EE,qx,22,4.253123591333771e-4,2.880078510168467e-4,3471.6275703748306
FLV,(all),EE,qx,23,4.248621973600039e-4,4.952469857775921e-4,4037.38904109589
FLV,(all),EE,qx,24,4.2243399197275296e-4,0.0023024308362630734,4772.0593632395
FLV,(all),EE,qx,25,4.160866594937197e-4,1.8440821517473412e-4,5422.251904260123
FLV,(all),EE,qx,26,4.088936590502969e-4,6.496349244009176e-4,6155.304433237995
FLV,(all),EE,qx,27,4.011633109470304e-4,4.294156600731069e-4,6984.737994881831
FLV,(all),EE,qx,28,3.948302138984789e-4,2.578254524539539e-4,7756.186037934668
FLV,(all),EE,qx,29,3.919892603194996e-4,0,8510.699819358724
FLV,(all),EE,qx,30,3.9283265025184534e-4,4.2465124310083163e-4,9417.494385066988
FLV,(all),EE,qx,31,3.976542301418096e-4,3.7764246653717806e-4,10590.0291133524
FLV,(all),EE,qx,32,4.0731417778969614e-4,4.335401792272722e-4,11530.456435345477
FLV,(all),EE,qx,33,4.2256449165829665e-4,3.204864156884059e-4,12479.028225199458
FLV,(all),EE,qx,34,4.449047754850229e-4,3.0117492865452754e-4,13279.317996387173
FLV,(all),EE,qx,35,4.7394649885874646e-4,6.351180577091869e-4,14166.0937829294
FLV,(all),EE,qx,36,5.054331225766739e-4,3.9626125212062664e-4,15138.525869336143
FLV,(all),EE,qx,37,5.371432868038834e-4,8.502725078497894e-4,16458.309498720457
FLV,(all),EE,qx,38,5.632313593041425e-4,9.284476915295154e-4,18301.632229414423
FLV,(all),EE,qx,39,5.833607386569547e-4,5.900734679885044e-4,20330.450715038387
FLV,(all),EE,qx,40,6.055357759880186e-4,4.844342007733531e-4,22701.4021601686
FLV,(all),EE,qx,41,6.39353534262671e-4,5.545619208911546e-4,25238.15202468764
FLV,(all),EE,qx,42,6.917789529515483e-4,5.308829069084868e-4,28247.31816197501
FLV,(all),EE,qx,43,7.687095859061188e-4,5.76822066351448e-4,31196.4636083095
FLV,(all),EE,qx,44,8.695929567180148e-4,0.0013097125549165125,34336.18414872798
FLV,(all),EE,qx,45,9.797683455466102e-4,9.141963250390058e-4,37174.136158362184
FLV,(all),EE,qx,46,0.0010980408408494114,0.0013103889636252245,39656.87389733554
FLV,(all),EE,qx,47,0.0012178627320748054,0.0012206285826220637,41756.25140749661
FLV,(all),EE,qx,48,0.001343745379682214,0.0012244641138478055,43257.74116363089
FLV,(all),EE,qx,49,0.001482820826950568,0.001270567188288413,44833.35423754328
FLV,(all),EE,qx,50,0.001635578763527953,0.001802711562751711,45446.03280897185
FLV,(all),EE,qx,51,0.0017841056652585937,0.0023797205731923513,45749.1969667319
FLV,(all),EE,qx,52,0.0019164702250042225,0.001475155466604498,45385.44160770736
FLV,(all),EE,qx,53,0.0020580680325552334,0.0022315509929617867,44761.882101460185
FLV,(all),EE,qx,54,0.0022043790197348668,0.002104675858669526,43191.561719102814
FLV,(all),EE,qx,55,0.0023619857748307825,0.00253764257222564,41718.05206232124
