"","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"26",0.00278,0.001925,0.001765,0.001509,0.001496,0.001185,0.001102,0.001024,0.000832,0.001103,0.001132,0.00081,0.000793,0.000628,0.000826,0.000651,0.000626,0.000669,0.000558,0.000764,0.000743,0.00049,0.000634,0.000613,0.000581,0.000397,0.000525,0.000505,0.000601,0.000486,0.000476,0.000399,0.000534,0.000586,0.000472880313992528,0.000589049042795305,0.000448105890868981,0.000428151839768455,0.000352369686139287,0.000488726704027108,0.000377560330994557,0.000383827062878549,0.000361859960195404,0.000384444773029721,0.000441163495191318,0.00035246431298831,0.000234927906498693,0.000383571344270034,0.000404079708463973,0.0002674196364666,0.000282024270676941,0.000308530878798786,0.000379400366753688,0.000432278011145255,0.000327644524963622,0.000302280707941418,0.000287888874894291,0.000246030200207075,0.000460935699469924,0.000271298113024732,0.000236986263911549,0.00030302152566882,0.000216563498222375,0.00020136746817021,0.000294403120673079,0.00022240343983987,0.000274983386420404,0.000232576862180319,0.000228091684084245,0.000257678829107401,0.000289107041882257
"27",0.002528,0.002072,0.002006,0.001497,0.001651,0.001087,0.001005,0.001207,0.001009,0.001096,0.00124,0.000803,0.001091,0.001085,0.000578,0.000826,0.000729,0.00073,0.00057,0.000654,0.000605,0.000536,0.000694,0.000677,0.000911,0.000466,0.000487,7e-04,0.000581,0.00066,0.000662,0.000477,0.000682,0.000536,0.000585617240571562,0.000359906424329674,0.00048392733920618,0.000483333621031917,0.000377254955758282,0.000537905530341234,0.000392169678747672,0.00036232169440528,0.000366591311785911,0.000447340560368609,0.000262268329642149,0.000347574221578566,0.000479577971385181,0.000409512387749729,0.000413095115150263,0.000389006089441477,0.00023556201169958,0.000231611686463951,0.000272963013511669,0.000197491853461045,0.00026084364286779,0.000378723323675889,0.000158579523914536,0.00030239039608102,0.000402398293831234,0.000296537919786493,0.000268357960767025,0.000198321032170826,0.000229899286427984,0.000376070289327886,0.000399282199500444,0.000236401783014986,0.000146020707561591,0.000161995788109509,0.000175648527296879,0.000171309878155849,0.000169616222095481
"28",0.002204,0.00241,0.001791,0.001478,0.001272,0.001171,0.000881,0.001028,0.001376,0.00091,0.000995,0.001158,0.000985,0.000838,0.001062,0.000855,0.000619,0.000833,0.000756,0.00094,0.000769,0.00072,0.000669,0.00044,0.000697,0.000631,0.000882,0.000579,0.000763,0.000529,0.000792,0.000547,0.00054,0.000604,0.000476114902396445,0.000782105427811669,0.000608573276026017,0.000502611786246387,0.000518474992222875,0.000480703200109875,0.000438071810079021,0.000441641926540226,0.000407817548702827,0.000423542936665204,0.000514180359779343,0.000329675842644287,0.000401128891308396,0.000449363281221688,0.000542343068635714,0.000427857980657869,0.000343378395527123,0.00036037447608602,0.000263565380687247,0.000356575853022829,0.000267353468020069,0.000332215949595458,0.000336509924705904,0.000292534519073251,0.000237656704889787,0.000278216631392772,0.000176233450577532,0.000227820705105082,0.000358590827694866,0.000246140862899539,0.000267037552155772,0.00028747829875733,0.0002334277518663,0.000286980716241091,0.000335593437382018,0.000274959561611349,0.000271035992732848
"29",0.002102,0.002284,0.002302,0.001836,0.0016,0.001097,0.001398,0.00092,0.000977,0.001324,0.001362,0.001042,0.001031,0.001032,0.00084,0.000773,0.000879,0.000825,0.000573,0.000884,0.000814,0.000521,0.000804,0.000673,0.000551,0.000655,0.000726,0.000661,0.000746,0.000648,0.00062,0.000567,0.000529,0.000602,0.00066396386426969,0.000556372451615467,0.000569582339019336,0.000476249440406908,0.000592954621003171,0.000346080636788372,0.000447157967151088,0.000624077588024457,0.000423583845163813,0.000528549442691249,0.000403729262147391,0.00065255693559263,0.000411981560273613,0.00050069739994993,0.000392376274314613,0.000234631628343501,0.000324349826030548,0.000328382715127995,0.000390414542160866,0.000426285414480588,0.000405131667792032,0.000301134791032383,0.000200805045683148,0.000276449922248459,0.000211197803542843,0.00031314295220411,0.000216515720763612,0.000233125705751648,0.000377425252108274,0.00028564606221282,0.000366963659676155,0.0002647878497682,0.000230653903817322,0.000441782947620005,0.000228995699724985,0.000224800705528368,0.00020402741618405
"30",0.003083,0.002563,0.002187,0.001904,0.001745,0.001461,0.001686,0.001335,0.001067,0.001191,0.00125,0.001133,0.000981,0.000968,0.000876,0.000863,0.000869,0.000854,0.000824,0.000598,0.000986,0.000667,0.000909,0.000758,0.000788,0.000751,0.00075,0.000608,0.000687,0.000608,0.000825,0.000786,0.000531,0.000589,0.000561448537226043,0.000604826515594444,0.000778031580102341,0.000472041382294515,0.000552849558196948,0.00048553728296933,0.000415843642790311,0.000550613417760724,0.00058834900863192,0.000339314423286664,0.000476926745590351,0.000458875163751823,0.00059043353662488,0.00049613370094478,0.000472430799624919,0.000363195246500614,0.000336845805171315,0.000397722669455635,0.000386875976489845,0.000295597924591414,0.000342529991762969,0.000251023968605269,0.00029858807360196,0.000324351353603791,0.000400194640120422,0.000266209673394007,0.000330306334838332,0.000254004230147371,0.000367249998187911,0.0002632228345809,0.000248487994923745,0.00027724110445925,0.000174504461860959,0.000332066238475991,0.000330215835152779,0.000242014075711511,0.000257047382400823
"31",0.002652,0.002953,0.002044,0.001906,0.001516,0.00162,0.001551,0.001207,0.001307,0.00145,0.001293,0.001193,0.001094,0.001092,0.001057,0.001213,0.000932,0.000772,0.000904,0.000925,0.000804,0.00109,0.000668,0.000853,0.000888,0.000819,0.000876,0.000948,0.000847,0.000711,0.000795,0.000866,0.000642,0.000703,0.000589147895760099,0.000662976765677894,0.000688259109311741,0.000459646072524156,0.000531480369674124,0.000610244479194477,0.000647843221940291,0.000537284977685342,0.00058285048170878,0.000333683701219614,0.000575668414992964,0.000517409301193085,0.000529528572479223,0.000791088033714734,0.000355055637218352,0.000458728747957224,0.000363005394260159,0.000409818070049617,0.000485240598463405,0.000356268091739034,0.000526071483831038,0.000226526678572801,0.000415147055465722,0.000295451780531466,0.000320738411097549,0.000324834988337522,0.000169836956521739,0.000308922800674803,0.000214218249447414,0.000192561818361251,0.000280146703490394,0.000404816435547283,0.000205894148960127,0.000413667398484512,0.000189495897844484,0.000307325880680727,0.000171353176031118
"32",0.003037,0.002327,0.001864,0.001941,0.002018,0.001716,0.001119,0.001506,0.001263,0.001298,0.00117,0.001088,0.001156,0.001204,0.001116,0.001058,0.001011,0.001047,0.001181,0.000952,0.001051,0.000519,0.000754,0.000718,0.000872,0.000902,0.000833,0.000821,0.000674,0.001007,0.000734,0.00082,0.00081,0.000735,0.000779371370458023,0.00078713816242596,0.000645291389393023,0.00052707332400819,0.000699895015747638,0.000433224370840061,0.000648570284035633,0.000557819824196784,0.00053552148564025,0.0005785461475633,0.000610163342375844,0.000552621399079491,0.000725470044132761,0.000573466161820388,0.000562458086056087,0.00055454047790014,0.000372562225056243,0.000420860151074282,0.000511527640761445,0.000381382658823875,0.000384490254650853,0.000339877914308281,0.000353664344404769,0.000411731040814898,0.000172320947765213,0.00040705533076564,0.000305280453969993,0.000356836829316963,0.000404349646916112,0.000524063236963927,0.000306541304045866,0.000352246498391717,0.000296316308944613,0.000322242126798037,0.000306099023033951,0.000288698310265772,0.000254112923548009
"33",0.00276,0.00255,0.001961,0.00219,0.001953,0.001448,0.001512,0.001531,0.00153,0.001541,0.001513,0.001301,0.001341,0.001283,0.001077,0.001424,0.001279,0.001168,0.000953,0.00077,0.001125,0.00123,0.000909,0.000832,0.000865,0.000695,0.000851,0.000702,0.001081,0.001014,0.001046,0.000779,0.000869,0.000949,0.000826605681536385,0.000895878008101024,0.00094876660341556,0.00086836232923049,0.000649377003936848,0.000760319334120331,0.000649868549316161,0.00080041164027214,0.000752580275229358,0.00072062179366196,0.000607103106344227,0.000684607736067418,0.000657987498237533,0.000559474396485896,0.000619240692959823,0.000620369769236873,0.000596997953149875,0.00037243947858473,0.000434914974122559,0.000437866713372449,0.000541224483825433,0.000441028110029163,0.000553364088592053,0.000398988166010996,0.000310684691829401,0.000428094103645863,0.000281829070668639,0.000375318350386489,0.000393120393120393,0.000249740054222408,0.000405755937803411,0.000171183615825925,0.000587556202275403,0.000396547450997295,0.00035158138376573,0.000385837256361597,0.000336783256820387
"34",0.003082,0.00291,0.001985,0.001608,0.002049,0.001711,0.001606,0.001806,0.001589,0.001623,0.001668,0.001571,0.001487,0.00121,0.001533,0.000992,0.001139,0.000993,0.001078,0.00116,0.001105,0.001275,0.001077,0.001324,0.001038,0.00096,0.001136,0.000868,0.000966,0.001047,0.000994,0.001027,0.000981,0.000964,0.00104818693326214,0.00097538532321141,0.000746432911949625,0.00097053726169844,0.000828877275621911,0.000751246154939443,0.000620490187247926,0.000649574331971852,0.00066419333719198,0.000800120907159304,0.00062905378409854,0.000617505444895984,0.000792245693174561,0.000391361861003921,0.000591460224299916,0.000590222956721902,0.000375158720997345,0.00065396644867785,0.000515014091357777,0.000506398709406718,0.000480157142337492,0.000595212171363036,0.000571413919789602,0.000366698434465069,0.000523297647340994,0.000488351792352818,0.00040956417678667,0.00036876231951499,0.000321080256685827,0.000354882316821188,0.000420849254666405,0.00038375378357246,0.000358305497867847,0.000490708346585488,0.000255828628929101,0.000347108155182139,0.000516150516150516
"35",0.002907,0.002789,0.002702,0.001895,0.001722,0.002121,0.001942,0.001434,0.001583,0.001667,0.001427,0.001469,0.001699,0.001418,0.001116,0.001224,0.001315,0.000965,0.00128,0.001524,0.001065,0.001104,0.001201,0.001128,0.00083,0.001113,0.000835,0.000829,0.001225,0.000952,0.001156,0.000836,0.001444,0.000915,0.000893087969164963,0.00124758651418387,0.000885968474288457,0.000939534259445675,0.000892671169696789,0.00101163378856854,0.000751841503683007,0.000800272092511454,0.000843128988931481,0.000565173979389989,0.000528578476284446,0.000690346099123597,0.000613166507851017,0.000661434344575028,0.000501543814554175,0.000865242305794846,0.000516517491495908,0.000534014562721454,0.000639672487686305,0.000471809389006841,0.000562660953493908,0.000595229453695504,0.000578893192396961,0.00046672318392722,0.000486216890718955,0.000347129084683718,0.000438027255029202,0.000340468996042048,0.000315924573008194,0.00035627999153835,0.000334936687662235,0.000418401089744656,0.000342617310739625,0.000522358823200194,0.000485165394230575,0.000404162877639689,0.000262421452953779
"36",0.002921,0.002934,0.002689,0.002132,0.002253,0.002209,0.001973,0.001885,0.002135,0.001921,0.001829,0.001756,0.00156,0.00158,0.001493,0.001522,0.001411,0.001509,0.001425,0.001257,0.001074,0.001088,0.00132,0.0011,0.001357,0.000853,0.001161,0.001228,0.000909,0.001227,0.001034,0.001047,0.000956,0.00097,0.00136098437099095,0.00127121636573366,0.00152864218853915,0.00107147475568528,0.000863897714510602,0.00109225590562909,0.000951792711697937,0.00103627995814242,0.000638251191734647,0.000857064942148116,0.000747077060998842,0.000908725512468763,0.000670342377369241,0.000579810981619992,0.000823437285563207,0.000689568706118355,0.000668327358891792,0.000664505792275489,0.000677990551408273,0.00063900031950016,0.000413922054195243,0.000594159843489602,0.000709444479635143,0.000461129153990118,0.000697015900675234,0.000530045034897786,0.000472611196553089,0.000437062052694305,0.000629453757477422,0.000596227109920605,0.000444536315282936,0.0004074441905635,0.000509704442215799,0.000471369044252126,0.00025819480336852,0.000603237968507429,0.000501682727481762
"37",0.003067,0.002863,0.002834,0.002394,0.002124,0.002038,0.001818,0.002232,0.001605,0.001682,0.001658,0.001836,0.001864,0.001477,0.001372,0.001659,0.001716,0.001723,0.001294,0.001381,0.001807,0.001477,0.001897,0.001368,0.001149,0.001251,0.001212,0.001266,0.001259,0.000989,0.001324,0.001018,0.001416,0.001117,0.00156273181346125,0.00127435527683692,0.00103959928173141,0.00135191554504066,0.000998631504974664,0.000979930636282412,0.000993778943811738,0.000810520556827622,0.00101354090651099,0.000951776649746193,0.00104345809742807,0.000796097271978302,0.000625956322158854,0.00107243996849708,0.000847028342232667,0.00100237660259001,0.000689828170074,0.000790309588583066,0.000782882929459294,0.000778658976207642,0.000552662344563716,0.000624034917590161,0.000477049233649318,0.000534061774348075,0.000703347178985709,0.000550317880986517,0.000605001852818174,0.000456370399658509,0.000388417079022646,0.000612179827824423,0.000402513962203064,0.000442617907877935,0.000570580588756341,0.000374058133309643,0.000466464687456998,0.000528561697047573,0.000458321397880263
"38",0.003574,0.003045,0.003237,0.002626,0.002267,0.002027,0.002336,0.00212,0.002651,0.001969,0.00169,0.001664,0.001773,0.00168,0.001721,0.001938,0.001588,0.001486,0.00135,0.00166,0.001314,0.001522,0.001187,0.001712,0.001534,0.00137,0.001122,0.001187,0.001687,0.001214,0.001203,0.001116,0.001348,0.001326,0.00121650862025985,0.00134861766689144,0.00132410202318301,0.00118284403018618,0.00121355601754683,0.00125814091178212,0.00126876718122225,0.000994075311145572,0.00109280770631805,0.000888242894056848,0.000827097282394644,0.00103527607361963,0.00101271416602988,0.000903876238484269,0.000873934891850557,0.000948458754523899,0.000647532093309375,0.000910160847391134,0.000836088625394292,0.000826787928896238,0.000647654411605967,0.000792848787100633,0.000721780249757195,0.000533164257820943,0.000460237957406415,0.000500839801023502,0.000405144613114025,0.000498817198612381,0.000613566908291413,0.000663462627635646,0.000458140585529121,0.000470500080594921,0.000527913422198759,0.00043776548082382,0.000611014932834646,0.000406167280917753,0.000506718544993892
"39",0.003543,0.003138,0.002931,0.00247,0.00245,0.002277,0.002538,0.002823,0.002129,0.002094,0.002043,0.0018,0.002121,0.001829,0.00189,0.001811,0.002277,0.00212,0.001738,0.001744,0.001551,0.00149,0.001899,0.001568,0.001918,0.00146,0.001642,0.001505,0.001322,0.001353,0.001313,0.001437,0.001473,0.001316,0.00132521028510427,0.0013984058173682,0.00151198647169999,0.00128166211339337,0.00146832445233866,0.00141328688728539,0.00122179233232751,0.00121152681224219,0.00105209873847406,0.00119017600484139,0.00136502328569134,0.00125053734026339,0.000876841844417758,0.000975169964765085,0.000940602682459502,0.000841099485247115,0.000999217279797492,0.000696745550145425,0.000878803571708802,0.00072936135296531,0.000928484580523931,0.000828877817336051,0.00070669005810759,0.000705340485485856,0.000761260460598487,0.000645387985744096,0.000528720603313078,0.000505953080079724,0.000664970236914538,0.000550429138145919,0.00062987675007823,0.000574653148233047,0.000381333714667048,0.000628749574284142,0.000650719519552088,0.000384787164599581,0.000531918552264437
"40",0.004066,0.003001,0.003391,0.002711,0.002859,0.002757,0.00267,0.002475,0.002377,0.002736,0.002262,0.001921,0.002094,0.002205,0.001763,0.002116,0.001884,0.001751,0.00172,0.001699,0.002052,0.001443,0.001513,0.001855,0.001925,0.001686,0.002055,0.001718,0.001639,0.001325,0.00151,0.001786,0.001517,0.001555,0.0014147761856976,0.00143760252133365,0.00156300096184675,0.00163431259217922,0.00146361783812387,0.00120931886893118,0.00165297485685835,0.00114816941054464,0.000864212942068926,0.00130537974683544,0.00106317890492573,0.000935649231075499,0.0010480959590078,0.00114263949723862,0.00121652258861261,0.00113253242963053,0.000891827994985571,0.000966795572743032,0.00105318588730911,0.000957020371982836,0.00086503221106786,0.00105768030143889,0.0009136885535525,0.000747446078993063,0.000618679190233305,0.00064464949869548,0.000745797716711606,0.000656966883870392,0.000505815980533311,0.000529111527261527,0.000408394870717499,0.000628080007730215,0.000572072754193798,0.000654119338048444,0.000727159403729289,0.000644407749003182,0.000582567575563111
"41",0.003936,0.003562,0.003388,0.002916,0.002658,0.002925,0.002526,0.002156,0.00254,0.002558,0.002397,0.002399,0.002483,0.002362,0.002507,0.002186,0.001878,0.001905,0.001842,0.001976,0.002084,0.001949,0.002025,0.001931,0.001899,0.001924,0.001778,0.001652,0.0019,0.001772,0.002158,0.001799,0.001343,0.001577,0.00144200779332302,0.00158183525844881,0.00153406833073035,0.00148543669831584,0.00141703838976539,0.0017579841781424,0.00144753859114154,0.00137495391911684,0.0013315332975792,0.00114874308360935,0.00110344827586207,0.00125759798784322,0.00126991686013056,0.00116441546343735,0.00135339922417819,0.00105093339479143,0.0011848960602206,0.00102727326310826,0.00101725158632881,0.00126391522045598,0.000987081763272724,0.00100497921520259,0.000822418240061681,0.000897619704889712,0.000900170715969767,0.000869646022509104,0.000787703236386161,0.000803135095210948,0.000799838603995979,0.000664640236380745,0.000860692404389531,0.000563687928270711,0.000673927432456826,0.000635707967470154,0.000734899837852042,0.00072044564709313,0.000533955094376563
"42",0.003941,0.003322,0.004064,0.0034,0.003286,0.003208,0.00318,0.002833,0.002833,0.002753,0.002338,0.002624,0.002696,0.002163,0.002315,0.002295,0.002172,0.001933,0.002255,0.00234,0.002178,0.00224,0.0022,0.002026,0.002391,0.001744,0.001968,0.001827,0.002306,0.001805,0.001645,0.001744,0.001489,0.001867,0.00177368898071357,0.0017536453089988,0.00153606025320219,0.00164709583691901,0.00182960542849962,0.00171924353284555,0.0020757186047561,0.00130552951090117,0.00159197643874871,0.00164144557870178,0.00178955584746892,0.00140911225927666,0.00153229256838104,0.00125135314973533,0.0012630065384877,0.0011823937752689,0.00123635625513226,0.00123845489669367,0.00122991904436975,0.00123436196830692,0.00119812832925862,0.001029193622898,0.00106543076697697,0.000776888305815485,0.000909294337866781,0.000856305602835635,0.00100994869600895,0.000744877623410644,0.000803447651260678,0.000842781894473708,0.000736313236313236,0.000693187362139538,0.000826854034911181,0.000813724825388215,0.000864406603567755,0.000730219851366297,0.000903821844777125
"43",0.003872,0.003764,0.003541,0.003457,0.002888,0.003743,0.00297,0.003021,0.002583,0.002724,0.002564,0.002771,0.002689,0.002704,0.002169,0.002557,0.002736,0.002509,0.002264,0.002189,0.002697,0.002272,0.00203,0.00243,0.002112,0.001974,0.002163,0.001837,0.001882,0.002,0.002031,0.002393,0.00193,0.001543,0.0019171635938103,0.00189514198911759,0.00211740178513258,0.00183621309997436,0.00213118855459086,0.00175221292408084,0.00162131326374363,0.00171638925901669,0.00173094478760359,0.00204496947436343,0.00189402646120464,0.00160989422047975,0.00161813875052395,0.00173353391848405,0.00131348511383538,0.00128364711373891,0.00143210395165217,0.00138543812171536,0.00141355089219493,0.001533212585822,0.00143376346237204,0.00106653954377155,0.00119996805279859,0.000895688361174946,0.000920741342930478,0.00100695650940653,0.000926468575519472,0.000939447688888577,0.00101688421663214,0.000903847809245072,0.000870624798177397,0.000965044156171511,0.000885912489864561,0.000947598575495256,0.000904736773184872,0.000677382248041684,0.000895676880340526
"44",0.004598,0.00419,0.004141,0.004304,0.003965,0.003416,0.003418,0.003169,0.00321,0.003128,0.002932,0.002463,0.002654,0.002809,0.002808,0.002765,0.002537,0.002605,0.002901,0.002561,0.002695,0.002685,0.002644,0.002439,0.00241,0.002349,0.002369,0.002432,0.002159,0.002353,0.001713,0.00221,0.002374,0.002273,0.00222318124158134,0.00211993864648153,0.00211702440458689,0.00249744950010202,0.00200505406189154,0.00211644140799049,0.00187558612066271,0.00202378447697194,0.00176167675490108,0.00186966760150047,0.00202128292015932,0.00174383919966959,0.00196504487482286,0.00173521412347316,0.00175775007989773,0.00133528643887079,0.00142149178747724,0.00137656775772407,0.00149710282878504,0.00151929239393331,0.00138151798500548,0.00149839234987461,0.00137318255250404,0.00121205293408102,0.00124173752394509,0.0013573892879362,0.00110629471052842,0.000827669409198353,0.00112203733929883,0.00111793497344904,0.000989006263706337,0.000954381966454186,0.00096290135111587,0.00103218085603695,0.00100507951725258,0.00116775190006253,0.000773051745123195
"45",0.004493,0.004085,0.004725,0.003659,0.003574,0.003952,0.003155,0.003586,0.003133,0.003402,0.003321,0.002802,0.003412,0.003343,0.002734,0.003298,0.002605,0.003046,0.00315,0.00259,0.003117,0.00291,0.002977,0.002704,0.0025,0.002745,0.002632,0.001957,0.002307,0.002391,0.002799,0.002392,0.002391,0.002352,0.00237805913788823,0.00217565105702565,0.00245147088252952,0.0022798294058686,0.00229177579884756,0.00190968041913334,0.00211982595113243,0.00222127986106904,0.00216541353383459,0.00194034565227201,0.0019596963651174,0.00245185273065211,0.00201712724405406,0.00200279635717795,0.00220614792905184,0.001880451308314,0.00191475357520394,0.00148194368613993,0.0018361608935983,0.00160770218702935,0.00137855217121967,0.00145077283174831,0.00156498105165894,0.00119337034394062,0.00150477416752635,0.00117985399306836,0.00115299431894888,0.00106360160320215,0.00109385408267013,0.00130437984101994,0.00115960494693197,0.00124520969975418,0.00116502716324766,0.00107442352701011,0.000908647418733778,0.000892084671139907,0.000911795569145152
"46",0.004952,0.0048,0.004913,0.004384,0.003888,0.004024,0.003766,0.003652,0.003483,0.004074,0.003896,0.003692,0.003172,0.003351,0.003098,0.003269,0.003761,0.003569,0.003029,0.002838,0.002734,0.003228,0.0032,0.003341,0.003004,0.003086,0.002979,0.00264,0.002449,0.002891,0.002757,0.002292,0.002373,0.002823,0.00235412813183118,0.00277646812300278,0.00234108873778491,0.00250676827434072,0.00236392648188641,0.00249360194238467,0.00219553574398723,0.00229137752773405,0.00236614591233126,0.00246614069031889,0.00198158031029746,0.00216730665033334,0.00261163761549572,0.00211247554579939,0.00179708116186026,0.00203224230581339,0.00162306759775977,0.00199744327261106,0.00181528942154729,0.00191409539851466,0.0018102222140126,0.00132302764431446,0.00160297985518343,0.00166299076416504,0.00152863679790818,0.00113185752549587,0.00133096884701042,0.00144410388066451,0.00133313478134462,0.00150178073299532,0.00120568917052791,0.000986872098158017,0.000986276110856005,0.00128896553433641,0.00122755650239177,0.00105189470682139,0.000904453667827893
"47",0.005277,0.005815,0.004826,0.004919,0.004724,0.004554,0.004688,0.004094,0.004137,0.004019,0.003838,0.003738,0.003905,0.003094,0.003399,0.003621,0.003862,0.002799,0.003181,0.003276,0.004084,0.00336,0.00329,0.004016,0.00344,0.003359,0.003364,0.002946,0.003042,0.00312,0.003097,0.002447,0.002673,0.002887,0.0029518991812895,0.00308669995460735,0.00262922648156912,0.00226715524740991,0.00223570343017195,0.00280405205268458,0.00199040984348141,0.00243333333333333,0.00216502734280222,0.00218641185521095,0.00212467428342353,0.00222399442878163,0.00252028594646159,0.00277722674072605,0.00263363874948202,0.00221714783828086,0.00180035615741375,0.00176586266404463,0.00203991840326387,0.00193501099438065,0.00204978879512648,0.00194006134289198,0.00179424144305788,0.00163478553973203,0.00164416663379717,0.00135050131332233,0.00167377309913425,0.00139159371513925,0.00151826202793821,0.00141920216002569,0.00172635213372913,0.00133133399666466,0.00127118114509854,0.00118257412905374,0.00111524229168174,0.000995475917482157,0.00124101327256308
"48",0.006303,0.005269,0.006007,0.00589,0.005475,0.005381,0.004599,0.005375,0.004359,0.004143,0.004718,0.004117,0.003507,0.004083,0.003754,0.003747,0.003548,0.003456,0.00362,0.003817,0.004271,0.003336,0.004611,0.003475,0.003958,0.003341,0.003164,0.003628,0.003295,0.003293,0.003348,0.002949,0.003431,0.003127,0.00289259713900266,0.00225342127584155,0.00260457363129656,0.00239773400961729,0.00285140986376597,0.00309453424743695,0.00217602025677039,0.00265258544702655,0.0022381827292467,0.0025584761193333,0.00271101400016185,0.00252383623107123,0.00249687890137328,0.00295553690283377,0.00256862100893044,0.00241945165252242,0.00246871380011014,0.00221501308425871,0.00188872591372139,0.00226169627220415,0.00240438653934495,0.00215361836728808,0.00221878618528251,0.00160077951002227,0.0018008124693641,0.00174227591013175,0.00180183803567478,0.0015655182969951,0.0017557601419744,0.00159202817451696,0.00173172462739532,0.00150178073299532,0.00163760902084627,0.00146769120062128,0.00156345495117757,0.00123793279291002,0.00126238225005452
"49",0.006407,0.005941,0.006321,0.005809,0.005269,0.005528,0.004889,0.005085,0.004094,0.004733,0.004606,0.004918,0.004172,0.004701,0.004101,0.004257,0.004209,0.003948,0.003887,0.004349,0.002829,0.003857,0.00438,0.00406,0.004429,0.003862,0.0036,0.004269,0.003959,0.003351,0.003763,0.003514,0.00345,0.003191,0.00386327766130362,0.00304740543900923,0.00353127977135599,0.0032392048274601,0.00293251258206412,0.00317653598750563,0.00284946982209726,0.00257818852507784,0.0029561612841961,0.00242578356991694,0.00278606220959041,0.00267163212435233,0.00246831823244333,0.00284469329239383,0.00235034364873046,0.00279519226929681,0.00244376562066093,0.00215170470233165,0.00247456695078361,0.00253470126735063,0.00180245133381399,0.00214778729095684,0.00202265859208514,0.00177466800074869,0.00199877032173684,0.0017332043245972,0.00200919080255549,0.00175532889267331,0.00189310181629154,0.00189354849093653,0.00175254758349246,0.00210101927827149,0.00172527759611322,0.00150936012913414,0.00163548577482916,0.00186971486848256,0.00150168852243323
"50",0.006817,0.006669,0.005778,0.005889,0.006175,0.005549,0.005421,0.005483,0.005118,0.004878,0.004813,0.004983,0.004468,0.004732,0.00413,0.004442,0.004546,0.004656,0.004349,0.003954,0.003468,0.003937,0.005376,0.004904,0.004324,0.004916,0.00412,0.003757,0.003674,0.004309,0.004038,0.00369,0.003794,0.004448,0.00278716988028877,0.0036388554145696,0.00352491922060119,0.00364512305476606,0.00345830385915272,0.00296728043449464,0.00270700636942675,0.00277925162333561,0.00288256050892103,0.00327738603634919,0.00296514695904914,0.00304983581405357,0.00281396455214438,0.00315530322062001,0.00332884203851946,0.00292818797538418,0.00282239903918331,0.00256039185127463,0.00322368358305754,0.00279384566953921,0.00267764568506458,0.00232171226279381,0.002247690620045,0.00206006435294486,0.00238141939056893,0.00196306229031172,0.00171843016350358,0.00224309780114107,0.00207987359527917,0.00197374683588567,0.00186527554517606,0.00195789431388772,0.00193052933410933,0.00196070536375461,0.00178522551547515,0.00174528427381808,0.00147095483001809
"51",0.007016,0.006618,0.006639,0.006861,0.006791,0.005695,0.005832,0.005934,0.005751,0.005815,0.005265,0.005087,0.005083,0.005196,0.004965,0.004525,0.004603,0.00504,0.004864,0.005556,0.003825,0.00473,0.005587,0.004349,0.004983,0.003836,0.005087,0.004384,0.004262,0.004306,0.00395,0.004097,0.003661,0.00392,0.00430204403401092,0.00400792423878067,0.00389040445973194,0.00314465408805031,0.00424628450106157,0.00331326093244629,0.00321368338578808,0.0028988205257769,0.00364446244178984,0.00310899416067122,0.00305257395026295,0.00280198991619198,0.00309223287324656,0.00287968201821095,0.00304383321406614,0.00325092355782893,0.0026286861348755,0.00319203396805959,0.00293789512830048,0.00281041190696963,0.00283643239836117,0.00262618967654939,0.00222560853350443,0.00254063799328685,0.00273117628108035,0.00243680123686123,0.00227929646295817,0.00227636792850519,0.00237875423143782,0.0020027618732284,0.00270693886440803,0.0020772919391217,0.00184028246875354,0.00172938645762826,0.00174849629318786,0.00164196757809782,0.0019979276813943
"52",0.007325,0.007492,0.007795,0.006683,0.007216,0.007147,0.006204,0.006531,0.006153,0.0059,0.005947,0.005334,0.005488,0.005665,0.005704,0.005678,0.005468,0.005025,0.005172,0.005281,0.006121,0.004488,0.004389,0.005039,0.004093,0.005792,0.00507,0.004916,0.00453,0.005243,0.005035,0.004402,0.004245,0.004629,0.00391169461804775,0.00418518895562569,0.00448476903439473,0.00426002832085867,0.00327872893786439,0.00372286480865759,0.00340185387850899,0.00343537369675504,0.00306564478507164,0.00334778969793807,0.00328799880436407,0.00361513714304667,0.00319736133548735,0.00295771596507258,0.00313505150441757,0.00382231300496496,0.0028759244042728,0.00311533945217954,0.00285743032498239,0.00322253164321173,0.0031769726895179,0.00311994654359107,0.00267144288272973,0.0024872191535933,0.00248088667280377,0.00255859642710285,0.00281003385443747,0.00245578284609557,0.00253265008062269,0.0024987610309888,0.00237709258937343,0.00211767499528,0.00230554544351414,0.00220407790904529,0.00201092911651883,0.00219294799605409,0.00214128668387343
