"","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"32",0.000599526143759452,0.000635417912953778,0.000652432219828365,0.000528596187175043,0.000571285112555441,0.000585768968213022,0.000449577116524769,0.000538734790963686,0.000570002874167035,0.000542092405356729,0.000459342978770316,0.000511150554414251,0.000549898533145663,0.000497849858186624,0.000495209997366574,0.00042493271898616
"33",0.000750815053477349,0.000810571070259689,0.00051926420262488,0.000622950819672131,0.00067214145992572,0.000613453979282592,0.000547799429076251,0.00061691395802882,0.00052841871899293,0.000567952782908472,0.000434426916525104,0.000591331086275205,0.000573630750889074,0.000499955733086133,0.000556481871772457,0.00049180857393227
"34",0.000792070729775437,0.000697183578058689,0.000684368361270454,0.000737569865909005,0.000701672080488315,0.000687195191351649,0.000629642644543448,0.000547454672323698,0.000737660239762922,0.000699107321353539,0.000573541114533771,0.000505221794706866,0.000629201464691124,0.000523365748244192,0.000541980940336932,0.000618953597048829
"35",0.000872188621513033,0.000754314849950943,0.000860494187596772,0.000710611834899924,0.000584233780357705,0.000708333502953425,0.000497707755445287,0.00053225522081384,0.000717710861208176,0.000568274448610755,0.000666810348420314,0.000616070677523728,0.000674725632757467,0.000841940140271659,0.000566025171472331,0.000522015387219187
"36",0.00071088552343834,0.000976768766927465,0.000822050075959907,0.000841859862712084,0.000798615231325306,0.000717334668153888,0.000634301693809155,0.000746886096650924,0.000691999312436581,0.000581941244078468,0.000769737269194743,0.000604958533164607,0.000553158275927536,0.000601926163723917,0.000690775307843142,0.000728068488078913
"37",0.000884912588752552,0.00080145325461833,0.000846310238487025,0.00100948510082938,0.000832589415886488,0.000790050629077813,0.000827353080806787,0.000756678142273798,0.000858646408335739,0.000646416704116036,0.000632967111340921,0.000792427708248389,0.000551899610396292,0.000786990582731806,0.000657300879477581,0.000712664681489947
"38",0.00121566319143027,0.00106434597505048,0.00100443418789816,0.000836405617739596,0.000803060788707838,0.000746148858490896,0.000797604177639995,0.000977642344528258,0.000928281122609447,0.000771923429484259,0.000741024996361038,0.000797372215565149,0.000629707836098002,0.000739468068266768,0.000677057362312608,0.000671121421524654
"39",0.00124273317044401,0.00112385531235412,0.000985587517742311,0.00117762892877196,0.00118093705941369,0.000992459769305894,0.000968659384381085,0.000889049621023763,0.000884051164461143,0.000952356726782489,0.000803964227868265,0.00077246173900449,0.000878673817607086,0.000785486555878453,0.000685678238629741,0.000727908820321394
"40",0.00150303483588873,0.00118604398187949,0.00114986985563907,0.00098968187437442,0.000922199128134641,0.00106858587520545,0.00104207005808836,0.000955024966183679,0.00082231335985734,0.000797134262862916,0.000909407393197917,0.000792044635547687,0.000958346764708445,0.000869845080591147,0.000866734054494787,0.000863735496914987
"41",0.00150348522461116,0.00123004547931312,0.00119127391854665,0.00116824460816867,0.0011603161516181,0.00111283769209436,0.00110476500727658,0.00114179388505942,0.00114972469482893,0.00107082226141448,0.000937095496133989,0.000962297546040176,0.00114171059962006,0.00095849128291036,0.000990904146179903,0.000827051705182746
"42",0.0015279747999332,0.00154142005192939,0.00132179753689494,0.00141247135287835,0.00120111780327357,0.0012579724870358,0.00109269393114266,0.00141801104453352,0.00115056928474119,0.00111402594602365,0.00112210307721707,0.0011537374815559,0.00114906854133583,0.00117486871891056,0.000865866740108169,0.00106354350825694
"43",0.001726078874213,0.00175918386160063,0.00144236787480546,0.00147706780529952,0.00147373898406301,0.00145197371163385,0.00140406573863455,0.00137634469317659,0.00142722357972171,0.00127741975324979,0.00129197111726791,0.00107364712484996,0.00121832763055777,0.00127765422683952,0.00101707137631849,0.00116980036545588
"44",0.00209397970529709,0.00191196558461948,0.00173424765018076,0.00173065876929274,0.00181249132484698,0.00155206496300737,0.0012930438931049,0.00143364459119486,0.00135738209068656,0.00147700260783273,0.00130435663930749,0.00125339648064174,0.00128613516383268,0.00132030246576194,0.00143667326795544,0.0011629379967147
"45",0.00206858494284588,0.00210485478565562,0.00192707885630669,0.00194684499971257,0.00179719477284782,0.00182922728597368,0.00157513388638034,0.0016985743983418,0.00173365810528506,0.00161951766308552,0.00165376217586838,0.00155524141868278,0.00148446839259907,0.00134697549118559,0.00132119405810357,0.00126657556558041
"46",0.00231683856055517,0.00245913115611798,0.00237777277821696,0.00222028546242137,0.00206950866415132,0.00197916831986348,0.00208969157301354,0.00206812545459325,0.00196686666631793,0.00192934971198556,0.00163324177280971,0.00158092819271727,0.00162092182034432,0.00166363473975047,0.0015400990328104,0.00135598835467956
"47",0.00284365237970633,0.00260033485855771,0.00240960810167535,0.00235256243576885,0.00195741621060201,0.00222619696469559,0.00209507526370825,0.00216669321045807,0.00224063861712561,0.00219949027685647,0.00195784387236524,0.00186476070228725,0.00176723406661766,0.00166446952027611,0.00159415053032074,0.00172147718257725
"48",0.00293070662325236,0.00294335435618766,0.00277687422637201,0.002544263980025,0.00230263090023377,0.00247338262088507,0.00236863633261268,0.00265381490578114,0.00223539422258758,0.00225789405658627,0.00203330852836675,0.00221409961539563,0.00209398613527362,0.00199571063253625,0.0019795544782628,0.00181744089118249
"49",0.00302376443994305,0.00315220255318737,0.00293831855650452,0.00277834507176845,0.00278165875369044,0.00287777220737739,0.00265697792842013,0.00281436017641797,0.00281032116748556,0.00233245625516205,0.00260440954692073,0.00269662528872142,0.00228838505892592,0.00226664191193357,0.00220847590545754,0.00202517374477069
"50",0.00345248864793046,0.00351223149333608,0.00322483803178354,0.00326527954304692,0.00272761248669524,0.00294085335451649,0.00296804173497792,0.00300246516073854,0.00296938976720448,0.00287762738868497,0.00292155815229526,0.00270514452974338,0.00256245325224717,0.00235445038731574,0.00232493412832969,0.00203785849180904
"51",0.00406411882226701,0.00367608537304313,0.00352990339470515,0.00373081898744604,0.00368885959743922,0.00327908737913023,0.00344961297800342,0.00330203195568457,0.00309228513210335,0.00329534319545553,0.0029873433955005,0.00275018794458733,0.00266856305976455,0.00272174833947181,0.0023368988902323,0.0026125567765825
"52",0.0044328945680854,0.00414219325061669,0.00389843315895861,0.00393967374576793,0.00379728241802398,0.00388937713868995,0.00343935443932915,0.00358866042832193,0.00377152643562591,0.00358706631821651,0.00294531067101987,0.00357283474789515,0.00298985314065793,0.00289366315930285,0.00270650625269212,0.00282879806341453
"53",0.00489924609501619,0.00451507381419871,0.00438970919452665,0.00408975126599621,0.00375128950576761,0.00430930998636279,0.00387460538598293,0.00447586772354234,0.00410431443656338,0.00360878206745115,0.00404297897732116,0.00344700138113486,0.0036679346880743,0.00332411777805539,0.00318126152503484,0.00335742336951638
"54",0.005270852752057,0.00522355844096501,0.00535553250119947,0.00496681323886147,0.00456835877386878,0.00441090832496995,0.00477810687097643,0.00451343902381569,0.0043622822183801,0.00420582412417032,0.00414901167014517,0.00404316094648201,0.00382440080655133,0.00393871137861526,0.00367278193310031,0.00350242950215466
"55",0.00552551469755238,0.00526506834234845,0.00557537750958419,0.00555696328597056,0.00477074218970897,0.00498068960050932,0.00422453292881438,0.0049011949123038,0.00415597202055739,0.00470921802722489,0.00431741608667514,0.00423642270739416,0.00440984675578741,0.00454133138258961,0.00366994737720083,0.00379560692970416
"56",0.00613136178338057,0.00594503054063235,0.00641901789504523,0.00603697403955577,0.00560254596709137,0.00542027846163394,0.00504978434284025,0.00510482405873551,0.00552687616559371,0.00498223178312079,0.00477149434222739,0.00493429388162655,0.00481251253258472,0.00436190764028148,0.00464395377155109,0.00453770255055747
"57",0.00649076726572019,0.00678629169078462,0.00627826483961921,0.00681949616042648,0.0060194975134207,0.00598392648027636,0.00602401804084159,0.00592833235907278,0.00538725963444674,0.00570834721469452,0.00532013328987444,0.00522251784584599,0.00483029059651492,0.00514575586223678,0.00532048776594765,0.00487819224547816
"58",0.00741433046171413,0.00794028196889365,0.00706100669589772,0.00697985844191787,0.0067949758800135,0.00657208851689624,0.00650078371415037,0.00653819052433878,0.00657168447582745,0.0060560488332232,0.00554029086527043,0.0059004125491701,0.00566840931953179,0.00549992397419467,0.00539267827154046,0.00539274671456566
"59",0.00762832962811893,0.00728170025596439,0.00740582581676852,0.00734847974111778,0.00757628761906666,0.00738702342964763,0.00723043418509664,0.00691351252750722,0.00664674401858978,0.00642577016865026,0.00682614720026082,0.00641550984700316,0.00627653638354362,0.0062015784601526,0.00611144228076236,0.00557990126390309
"60",0.00710684700290937,0.00880511197775837,0.0083870223817394,0.00893659886037316,0.00771419452536653,0.00765226070617058,0.00764806122386205,0.0077895425391412,0.00803004488221515,0.00679025136681703,0.00730236073609274,0.00696797961942927,0.00699525141711966,0.00697853615511735,0.00639630233674303,0.00644952110553204
"61",0.00860869575257389,0.00938393660120882,0.0085555734254872,0.00833845578213112,0.00872934925429231,0.0086877431223461,0.00805350701249971,0.00898316525053601,0.00853975694925239,0.00859038103386866,0.00872690281951239,0.00781741288836123,0.00770598466292128,0.00741905445219595,0.00714228294840845,0.00699246296694597
"62",0.00899045901625132,0.00913171732717712,0.00933812288668489,0.00909153904788303,0.00934983377923675,0.00925889070896036,0.00940575999059424,0.00936567551729842,0.00905390230207749,0.00880687668592959,0.00888506735454285,0.00876472495406895,0.00830464306263219,0.00805983437769279,0.00838484168229855,0.00791011324171112
"63",0.00964128358982136,0.0103501947228893,0.0101296210217879,0.00985925483083221,0.0094631137111681,0.00964197633308349,0.00985323812250014,0.010506938841093,0.0103280208425055,0.00975089895846122,0.00927270136741539,0.00932428413344444,0.00948630823141685,0.00919489250765001,0.00915293376718799,0.0089372891600498
"64",0.0112298048909685,0.0106216629303692,0.0104581987256835,0.00994016656431114,0.00988144314078499,0.00961617234531212,0.0101319853355739,0.0106721215846161,0.0109880409721168,0.0110526439735092,0.0105675857465467,0.0106384219674082,0.00989666636471919,0.0105317603556808,0.00928436223195632,0.00887144477247735
"65",0.0123107308661134,0.0118756136777023,0.0114648074296341,0.0114227234436204,0.0109476138447497,0.011194275724934,0.0111075436831553,0.0114516812708031,0.0111023824916187,0.0116396354580429,0.0113802827338615,0.0113228179339993,0.0108462569279156,0.0117650271731709,0.010500641705882,0.01037740655721
"66",0.0134965180433866,0.0127627232159654,0.0133998011759231,0.0123589132698839,0.0121412242250421,0.0124520189643375,0.011983380255157,0.0123361247473289,0.0122618811581853,0.0128628886464209,0.01265003849226,0.0120202963024465,0.0124734853484904,0.0115949401970292,0.0116443180091972,0.0106608251186564
"67",0.0147917072352502,0.0145821105706742,0.0139228827839666,0.0133119783955544,0.0127491740416707,0.0133148963837327,0.0125601358304431,0.0134295412810002,0.0125416971946435,0.0125558468858908,0.0131911105922867,0.0133023482380432,0.0136178886580389,0.0132436659864864,0.0128365127473703,0.0121203481245746
"68",0.0171136395325073,0.0158378269246978,0.0145995449441406,0.0143922983426055,0.0148981334543838,0.0135683587241642,0.0136493260645256,0.0139377685612594,0.0146116562876455,0.0137724639613612,0.014166955316938,0.0137238647876946,0.0142149472323929,0.0142382599636897,0.0142986245752917,0.0144841318349374
"69",0.0167537526933093,0.0173955023983056,0.0163489692261727,0.0162410769894122,0.0159072235502209,0.0142806626741827,0.0144166849717331,0.0144748792287603,0.0150088116085674,0.0149392683302505,0.0149955731793291,0.0161056530842326,0.0150832834172313,0.0162930643421694,0.0156464111811061,0.0140876336888382
"70",0.0211071618617466,0.0194233079695635,0.0176768077112101,0.018340597203545,0.0171314894540352,0.0174111836133792,0.0157428261755233,0.0162591365928891,0.016428165645089,0.015894712928701,0.0163254004513298,0.0165250142364891,0.0162380952380952,0.0167827712245967,0.0164666363145954,0.0168721866705193
"71",0.0217392907445781,0.0215616245568847,0.0198572026578465,0.0198690339893749,0.0185414882309843,0.0176769816843154,0.0169983306663305,0.017354393123908,0.0174483178675074,0.0168483345723007,0.0183956286891418,0.0171972289599308,0.0177108947756274,0.0185545766896783,0.0179322749937113,0.0182600066159444
"72",0.0243776515746706,0.0243928242175102,0.0231577681157733,0.0218185758924002,0.0207048893870957,0.0204972001464086,0.0193769117098354,0.0194505307890802,0.018698988066465,0.0183043276790666,0.0190189867931958,0.0177543275508549,0.0181969918849318,0.0187693736906466,0.0188899095577764,0.0198524404883083
"73",0.0273584814575227,0.0278774575850941,0.0256003967131694,0.0234376086960843,0.0234154665966555,0.0224328993384739,0.0206612992017616,0.0230962371878654,0.0210853814222064,0.0200245645467922,0.0211917084808635,0.0203673854239902,0.0198049284927302,0.0214128077179461,0.0213326806426212,0.0216370142554733
"74",0.029406810251474,0.0297020247039348,0.0276010423545508,0.0285244670046726,0.0269525317872949,0.0246008458117186,0.0255182311618521,0.0254031921116403,0.0239040844211995,0.0219192763872953,0.0239046627749854,0.0220591494184464,0.0217066282739908,0.0225590918887851,0.0224492715610768,0.0220185419300464
"75",0.0322274571391179,0.0325047682357838,0.0308717999244626,0.0304799451002592,0.0286607522833666,0.0289466855291685,0.0269715727225997,0.0276594989709744,0.0259478199632993,0.0260569285282794,0.0249483560183485,0.0247130311626743,0.0235903411665696,0.0239094727718892,0.0241730082201224,0.0238226293632509
"76",0.0370451565401909,0.0369584704618325,0.0349997643257789,0.0341378353239302,0.0334032033806461,0.0314884892359485,0.0313592157607242,0.0328054675779297,0.0299944775840115,0.0287949979823093,0.028362684821749,0.0282961292474255,0.0259625646944769,0.0275932024722502,0.0267422402159244,0.0257735542936609
"77",0.0408670908470683,0.0401419001532659,0.0376997846355761,0.0383309935493043,0.0379951211807445,0.036807761636693,0.0352609678010311,0.0346351229038572,0.0325936677522036,0.033416246414225,0.0313752499019523,0.0315684877483862,0.029392884737035,0.0309759891450136,0.0298314651741845,0.0297625985934647
"78",0.0444657808157639,0.0449657176266322,0.0420675585599537,0.0411627374685283,0.0407563762667085,0.0404137204033158,0.0400161909995229,0.0391807174380446,0.0372007970279999,0.035181451852274,0.0356230253750722,0.0338786952845721,0.0333678042054464,0.0355282688870231,0.0324702383007917,0.0320221540451164
"79",0.0510997222544477,0.047840580749487,0.0443934885836695,0.0462854519390231,0.0432545048811839,0.04442805388637,0.0440060770296851,0.0427581556655264,0.0408755821188182,0.0394359980617831,0.0413330905834363,0.0411386333572316,0.035837981604876,0.0377998027437478,0.0360964933054466,0.0368410776110447
"80",0.0563087390118433,0.0567512185512873,0.0546923796677725,0.0527814418036417,0.0503732809430255,0.0514701473145576,0.0510114113780306,0.0506385917325867,0.0471406339262849,0.0453924411461149,0.0458191753949627,0.0460300139928367,0.0436956041296135,0.0446573347014072,0.0417167391062665,0.0415617226267547
"81",0.0630344347899958,0.0635688304738634,0.0587157459626554,0.0612049729040485,0.0570513364337259,0.0556234339083435,0.0556107877755421,0.0549167375066288,0.0541547894651191,0.0529309752170351,0.0521111463678273,0.0517655448701142,0.049628218785981,0.0505341998017403,0.0467871418868513,0.0490554884970956
"82",0.0703001482970353,0.0731871751764395,0.0685182787345159,0.067855603535908,0.0667846485025698,0.0618834252137277,0.0639284422374955,0.0634133925549679,0.0621321549130144,0.0606395227856003,0.0593548950857992,0.0603495900222882,0.055737795602268,0.0585625353706848,0.0547537327482585,0.0541481292979639
"83",0.0830402263998383,0.0794981019828152,0.0757625028377193,0.0765504801776527,0.0725824503263129,0.0710074414955591,0.069726943641471,0.0716813563489578,0.0699563519686427,0.0663592694701612,0.0678086363179461,0.0655621336203762,0.0639247998008862,0.0660435479044551,0.0627194851815611,0.0639306947094589
"84",0.0880088603149734,0.0904417501784597,0.0866054675823721,0.0848282991460662,0.0814724726356307,0.0823279010209487,0.0792224370884364,0.0795085337945799,0.0789524250528418,0.0782257365754097,0.0774490118730187,0.0740531678405282,0.0695896910618717,0.0738624580995212,0.0693466138956665,0.0718101061560227
"85",0.101129746677948,0.106642822547595,0.0985498434317332,0.0937504940477132,0.0951655605120952,0.0967326145221679,0.0902013790271528,0.0922346278483971,0.0899023378286773,0.0841989896395239,0.0896755984529078,0.0858645125808745,0.0835780036272799,0.0863937255953478,0.0803042433947158,0.0837292924104276
"86",0.114979483678698,0.118619301985771,0.111871823241188,0.111825461610594,0.108029260836336,0.106175619170151,0.104384748765644,0.102844515172885,0.101037287930565,0.0936726771803865,0.0964515441003132,0.094488188976378,0.0936640593623898,0.0994789483140684,0.0922320147571224,0.0975772813812548
"87",0.127683839638893,0.131629861898726,0.121473951715375,0.121836943560275,0.125498295355318,0.118500461970945,0.116425614716255,0.115914609683481,0.110576437729246,0.111043933897622,0.113634484013431,0.108607050659495,0.101899426245773,0.113111018092182,0.10417341203623,0.109512018774412
"88",0.140937488215404,0.144790369447904,0.139221916125131,0.138809993493282,0.128927317866621,0.126041150976663,0.130355687994554,0.128579754005337,0.130342897397331,0.121051958569541,0.126687149965204,0.125041420670665,0.11621888324117,0.12733728704718,0.119305320423808,0.119552052471724
"89",0.163222136466284,0.163534181627514,0.149129564011709,0.151276619467053,0.148930841611907,0.142806175801193,0.147761669587382,0.145510696477401,0.142426141922331,0.140199361036371,0.139013428662596,0.141064047628076,0.137002042900919,0.142385592437086,0.128992582602832,0.136798017294559
"90",0.173006024638072,0.17928214683125,0.172739636504937,0.171275373420146,0.169388480214762,0.161935574623716,0.16872735637472,0.166508277310431,0.163436983626258,0.155087349541868,0.163268424034477,0.160985253932075,0.15033367572643,0.158051180007539,0.147421352793279,0.154083742247241
"91",0.198981590285938,0.198963730569948,0.186864754529576,0.192752555188876,0.186020722874866,0.17653846761828,0.194935049658023,0.174511097988815,0.174965519182594,0.18007192115576,0.178941625750136,0.177710317610898,0.16291860822847,0.179443363002808,0.168441361972068,0.171336051117472
"92",0.215428554775158,0.215019395330592,0.204611466721729,0.205917405046894,0.20276692364558,0.208663092502766,0.200870490376245,0.207803011396722,0.189732001436084,0.191638881764555,0.205009195200981,0.193472869754985,0.190274880297029,0.194113714791595,0.191493000855201,0.192164409682374
"93",0.242012826837691,0.230447059715352,0.242718804079679,0.230119621807038,0.224409769114369,0.209861228270398,0.218920027828817,0.219428571428571,0.219744809126582,0.216086057528725,0.215923963183076,0.2202157147954,0.20688470692151,0.228750454050127,0.215035511680886,0.220793405925209
