"","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"25",0.003476,0.003363,0.002807,0.002086,0.001636,0.002024,0.001874,0.002161,0.002142,0.002488,0.002624,0.00245,0.002066,0.00189,0.001761,0.001407,0.001423,0.001964,0.0015,0.001491,0.001475,0.001805,0.001569,0.001863,0.002194,0.001512,0.001628,0.001377,0.001367,0.001729,0.00175,0.001628,0.001797,0.001598,0.00162203232112825,0.00172921790663902,0.00141715415671088,0.00152717901401505,0.00161688886177126,0.00108478404624449,0.00144517194596827,0.00133428150407249,0.00123152709359606,0.00124179139365518,0.00136097758730526,0.00127768007752216,0.00142275677459572,0.00131970159218116,0.000952177696058313,0.00115476426435484,0.00119605119099097,0.00112127128965531,0.00106605598768113,0.000938507365242584,0.000837626167441471,0.00100082098596505,0.000913884185488027,0.00120903952047933,0.000697380464629734,0.000796897533013518,0.000842784119015775,0.000870120613527599,0.000630527255236042,0.000619482731918848,0.000809444142471581,0.000550279496127408,0.000629168239587266,0.000585824381389424,0.000629645228948365,0.000428137703905727,0.000547969089561811,0.000424479747010071,0.000577105,0.000495009027285163,0.000582326393943806,0.000521896012219565
"26",0.0033,0.003316,0.003033,0.002068,0.002236,0.001827,0.001638,0.002153,0.002135,0.002822,0.002422,0.002481,0.002492,0.001466,0.002174,0.001868,0.001971,0.001703,0.001653,0.001807,0.001695,0.001632,0.001839,0.00162,0.001771,0.001675,0.001761,0.001644,0.001507,0.001377,0.001532,0.001814,0.001659,0.001481,0.00136003292711297,0.00151964006727395,0.00155010025104885,0.00140253611530497,0.00122553895861021,0.00129558358419388,0.00130835563484984,0.00116387851465529,0.00120559804199258,0.00119483772520172,0.00139982002313988,0.000950779426268474,0.00119067868685151,0.00138351865201593,0.00106742572495997,0.000985237852838306,0.000982394457227062,0.000954987052579383,0.000789060921276739,0.00121563860240775,0.00092798063344765,0.00111590710073386,0.000857937324614375,0.000874775403900206,0.000858219718551611,0.000669562070213536,0.000735126024806021,0.000706577740536501,0.000660586821292915,0.000772094305804495,0.000594539986297711,0.00079540882626329,0.000537129045253122,0.000542951158478248,0.000462296113502257,0.000507814819592642,0.000535479578756065,0.000393987585287026,0.000620859,0.000327493746377639,0.000485911811344739,0.000563029439615093
"27",0.003272,0.00324,0.002645,0.002648,0.002289,0.001927,0.001488,0.001857,0.002207,0.002113,0.002826,0.002148,0.002077,0.002573,0.001824,0.001901,0.001395,0.001691,0.001449,0.00176,0.001836,0.001615,0.001607,0.001582,0.001879,0.001664,0.002037,0.001477,0.001237,0.001651,0.001378,0.001535,0.001473,0.001706,0.00143985752988652,0.00175419754412344,0.00156039678661145,0.00156891854276147,0.00158525710888735,0.00140069398019928,0.00106813153276875,0.00109919491399543,0.00121126328923654,0.00112845052315823,0.00135400064879198,0.000981519392018845,0.00120478552015914,0.00136824955743474,0.00106306293186932,0.00103764161097732,0.00097076995220192,0.000965284241734754,0.00100661621384189,0.00122333511736371,0.000853672732916844,0.000794997478367373,0.0010158007811508,0.000923481525350572,0.000643165152142666,0.000639498933776594,0.000627080001970823,0.00087046889850155,0.000827044350253282,0.000747743660706755,0.000727917927253702,0.000933563673390003,0.000724367027718357,0.000349469352629866,0.000491465031839308,0.000577529165222844,0.000646536483851741,0.000578878182322507,0.000455811,0.000563928090875353,0.000710912506982176,0.000285864424592748
"28",0.003715,0.002407,0.002569,0.002436,0.001851,0.002197,0.002051,0.002177,0.002016,0.002476,0.002612,0.0025,0.002115,0.002013,0.001991,0.001497,0.001722,0.001891,0.001149,0.001849,0.001806,0.00152,0.001678,0.001484,0.0021,0.002186,0.001118,0.00146,0.001584,0.001557,0.001693,0.001732,0.001701,0.001795,0.00168505202108274,0.00182045738991922,0.00170827976227938,0.00135672394102544,0.00126566257435768,0.00137107364978154,0.00117971527412438,0.00144822592324403,0.0015744439784875,0.00107629496222205,0.00131499797154568,0.00121683098494172,0.00108001827723238,0.000977244171436549,0.00125847526530497,0.000993077664514999,0.000837144407410278,0.000937399784562506,0.000807747501568233,0.00109271704092225,0.00102356085448377,0.000971354563461832,0.000782390349215042,0.00093998355028787,0.000847415874267133,0.000731939277932272,0.000652493574103462,0.000746605279121494,0.000512125453076505,0.000679826375921623,0.000614428220326731,0.000753245006389132,0.000466908950509896,0.000583627910678401,0.000525296856267766,0.00037751643427521,0.000358773646444879,0.000593964835676418,0.000653721,0.000355024095243282,0.000490309242124919,0.000610477946484183
"29",0.003085,0.003019,0.002358,0.002203,0.00219,0.001864,0.002004,0.001883,0.002523,0.002247,0.002492,0.001929,0.002016,0.002009,0.002088,0.001895,0.001874,0.001593,0.001787,0.001796,0.001791,0.00168,0.00136,0.001898,0.001603,0.001747,0.001948,0.001843,0.001406,0.001669,0.00149,0.001776,0.001468,0.001647,0.00143818276741826,0.00155034195833701,0.00120065178239616,0.00156679122957093,0.00147806957239104,0.00153611127522556,0.00135638077909189,0.00114702649312581,0.00157273125954603,0.00107160958656144,0.00129517266622556,0.00121072037862528,0.0014765596160945,0.00107676803931584,0.000868079863347428,0.0010643355353253,0.00105329373729099,0.00105491777846727,0.000952662527512237,0.000959808038392321,0.000833031510322347,0.000975419887779818,0.000733808584149264,0.000887277216264177,0.000864268158838738,0.000740549468217273,0.000631867671591565,0.000574218958024131,0.000725536908372209,0.000615768963484901,0.000763550242271828,0.000517239457344466,0.000581111243181848,0.000544569021927687,0.000549825816899412,0.000690961361687426,0.000812458234568879,0.000437434688570804,0.000542233,0.0005381332710787,0.000382759095013965,0.000687373115718465
"30",0.003056,0.002506,0.002831,0.002294,0.002023,0.001874,0.002013,0.002081,0.002503,0.001763,0.002563,0.002188,0.002065,0.002304,0.001923,0.001738,0.001891,0.002123,0.001687,0.001601,0.001855,0.001707,0.0018,0.001635,0.001762,0.001953,0.002012,0.001611,0.001692,0.001811,0.001502,0.001371,0.001542,0.001533,0.00168488656748962,0.0015793110255651,0.00147907114332199,0.00194608207887356,0.00138782498986167,0.00125521213944891,0.00148739098100196,0.00124045880436311,0.00120091648889942,0.00116118083158412,0.00126403397268834,0.00124543341082697,0.0012106949252838,0.0012543630017452,0.00134377878907522,0.000954962293032988,0.000895363297210872,0.000805005671630868,0.000774761373496963,0.000917295942603483,0.000902780734999787,0.000844731213716997,0.00074203758884161,0.000761269928213174,0.000835079012234382,0.000699973750984338,0.00075542782153502,0.000494757473692223,0.00083057819778374,0.000653470679918581,0.000524609657626622,0.000931057804635965,0.000756437968788138,0.000760393849450659,0.000565079378669538,0.000484003880375938,0.00053798938693664,0.000694476689607277,0.000418271,0.000395629089815716,0.000689615989687106,0.000736253020399691
"31",0.003868,0.004092,0.002598,0.002975,0.002544,0.002068,0.001841,0.002162,0.002278,0.001934,0.002134,0.002143,0.002005,0.001878,0.001982,0.001652,0.001664,0.001665,0.001987,0.0019,0.00159,0.001951,0.001996,0.001858,0.001908,0.001924,0.001702,0.001691,0.00161,0.001483,0.001706,0.001881,0.001658,0.001492,0.00149376940917489,0.00200825172739474,0.00141047926496151,0.00130419317867447,0.00122228376081435,0.00165837479270315,0.0014631585289232,0.00165641268338855,0.00119960232361327,0.001478633742422,0.00122945421014885,0.00121789891439011,0.00109635598678891,0.00103206181507082,0.00132648665650149,0.00115317017596265,0.000788365970745991,0.000925484277445948,0.000965589887640449,0.000819830619900228,0.00089619605510791,0.000926789915683181,0.00072915300431045,0.000659807418709664,0.000896290910421211,0.000808620268161047,0.000850646322042131,0.000713584872000713,0.000739804568293209,0.000663586825036578,0.000650092242818238,0.00071062580568284,0.00060743851854423,0.00050137120702957,0.000489841076130171,0.000567769084973323,0.000479537989950372,0.000534418364558346,0.000609116,0.000670054162711486,0.000642705004281434,0.000585692157119628
"32",0.003289,0.003614,0.003441,0.002173,0.002021,0.002314,0.00181,0.001989,0.002196,0.002341,0.002428,0.002212,0.002566,0.002053,0.002181,0.002308,0.002055,0.001986,0.002388,0.002023,0.002208,0.001565,0.001399,0.001764,0.001832,0.001602,0.001927,0.001912,0.002072,0.001819,0.001442,0.001639,0.001382,0.001649,0.00153121770087662,0.00208957577669137,0.00168147970213788,0.00179190060924621,0.00150292675209619,0.00137504297009282,0.00173175791467484,0.00147997728406959,0.00127686026780464,0.00144425422119808,0.00116450110321157,0.00111139176559737,0.00131824520748486,0.00135428137589516,0.00141745376238568,0.000988603597418646,0.0012265663112412,0.000733893162091596,0.000968247187811477,0.000832475299581572,0.000785032055475599,0.00079358009895458,0.00100308029239791,0.000985611827341928,0.000779174301744308,0.000689672382931516,0.00071213892331154,0.000770230587782217,0.000770549594498276,0.000795695665353137,0.000752663004318633,0.000662146356125834,0.000633279704241262,0.000632069408054187,0.000710520138805184,0.000824614750296346,0.000596123952384599,0.000558799239046919,0.000659896,0.00068433470332897,0.000869305800047812,0.000571004176432574
"33",0.003879,0.003498,0.002663,0.002332,0.002536,0.001988,0.001676,0.001819,0.002094,0.002423,0.001818,0.002486,0.002472,0.00242,0.001928,0.002246,0.002109,0.002004,0.002186,0.002322,0.001957,0.002279,0.002254,0.001447,0.002099,0.001995,0.00167,0.001809,0.001993,0.002033,0.002064,0.001811,0.001746,0.001766,0.00152322924600152,0.00176844857082444,0.00190600988742629,0.00152582866550222,0.00131615682207953,0.00172115337059202,0.00156697878845786,0.00153234602175931,0.00143715033619053,0.00149447045930059,0.0014534071216949,0.0013590854864771,0.00118973388663126,0.00127685560428579,0.00140132988954223,0.00127215150914102,0.000908077764477649,0.00100613462640265,0.001102021786123,0.00116661212992076,0.000959958110918796,0.000856614575067544,0.000917553030943268,0.000894541433626889,0.000888985728292842,0.000738409448038938,0.00086832643646971,0.000541839592125576,0.000672921633469199,0.000615529619958548,0.000774273351541347,0.00056454348236826,0.000723455014447569,0.000776479425405225,0.000686708218096855,0.000697021684427581,0.000590259488728708,0.000577015018876634,0.000751863,0.000639973121128913,0.000584527401696709,0.000653438428013839
"34",0.003254,0.003828,0.002398,0.002503,0.002114,0.002217,0.002184,0.002339,0.002312,0.002437,0.002438,0.002436,0.002637,0.002116,0.002163,0.002358,0.002179,0.002212,0.002243,0.002655,0.002256,0.002324,0.002333,0.001937,0.002447,0.002014,0.002167,0.002108,0.002215,0.002086,0.002078,0.002291,0.00155,0.001565,0.00155469580678884,0.00208846125158499,0.00164609053497942,0.00175312773926209,0.00187004212621779,0.00183585097679245,0.00166303702237181,0.0013554921295545,0.00148557825686185,0.00147012850950937,0.00166865705825576,0.00150971881487073,0.0014367816091954,0.00152071617123838,0.00138147566718995,0.00117306909376962,0.000906294628144568,0.00110390506416448,0.00102090049017208,0.000988896109400164,0.000908226545759008,0.00105550243904202,0.00106519973446092,0.000639809336817628,0.000936810488990422,0.000919362777516376,0.000951425679966431,0.000721993966837915,0.000840094930727172,0.000807226600038439,0.000728994060137214,0.000694034120217964,0.00059503819288704,0.000748308864483816,0.000646975390051509,0.000723819629083566,0.000643776824034335,0.000702022191247987,0.000835939,0.000732387603932921,0.0006200244035246,0.000638522365803234
"35",0.00401,0.003634,0.00332,0.002182,0.002733,0.001878,0.002127,0.002591,0.002165,0.002287,0.002784,0.002426,0.002352,0.001949,0.002211,0.002535,0.00227,0.002026,0.002225,0.002161,0.002567,0.002635,0.001907,0.002183,0.002128,0.002339,0.001983,0.001986,0.002255,0.002514,0.001979,0.001855,0.002086,0.001787,0.00162379528717297,0.00170304306906288,0.00191473784986203,0.00190550262492709,0.00179766303805053,0.00173170633482341,0.00165802694793196,0.00166214852484318,0.00149829781988184,0.00159030268761154,0.00166491850223932,0.00146915184733736,0.00121563493547784,0.00141946762493183,0.00135591264460664,0.00129095628990388,0.00124584717607973,0.00119738227461343,0.000926098705535168,0.00113316032819681,0.00122544704167224,0.000982373414168631,0.000820791956238829,0.000999103077918687,0.000951955972036293,0.000916031783031329,0.000968583727360977,0.000895814530559593,0.000776677985694675,0.00112031219366463,0.000978067788727769,0.000761955558942025,0.000649876639487897,0.000764721443545106,0.000785545954438335,0.000734386634163258,0.000719986582068243,0.000887878607263751,0.000812491,0.000750574658723085,0.000969687174877021,0.000814410364938068
"36",0.0033,0.003442,0.003842,0.003385,0.002865,0.002346,0.00193,0.002379,0.002023,0.00275,0.002187,0.002753,0.002317,0.002617,0.002233,0.002304,0.002553,0.002416,0.002592,0.002554,0.002499,0.002608,0.002614,0.002279,0.002402,0.002697,0.002069,0.002133,0.002098,0.001857,0.002078,0.001968,0.002449,0.002096,0.0018112411587358,0.00231905168035418,0.00182075480201545,0.00222297577333183,0.00181394396278489,0.00206080371344824,0.00165332580599633,0.00153752458541748,0.00171046034975965,0.00161012506552835,0.00177653923190804,0.00156238436299945,0.00164888380171772,0.0015849830624359,0.00163223743813595,0.00131717025511127,0.00129480810099503,0.00137409347999584,0.0013501784164336,0.00102252314494956,0.00126918597758701,0.00114089327718073,0.000924013860207903,0.00124767852917345,0.000932805997039845,0.000821684571884561,0.00098065654955993,0.000657533298437926,0.000753332825132618,0.00108440512471788,0.000802223839107479,0.000916096094663263,0.000887284225927106,0.00082434001277727,0.00118915421406525,0.000724232149323501,0.000778827256520143,0.000912109681189163,0.000867778,0.000808523454254754,0.000810665110189655,0.000782536656452434
"37",0.004335,0.003881,0.003205,0.002671,0.003281,0.002748,0.002979,0.002487,0.002289,0.002898,0.002555,0.00241,0.002721,0.002517,0.002601,0.001979,0.002462,0.002725,0.002536,0.002621,0.002537,0.002252,0.00261,0.002636,0.002793,0.00281,0.002248,0.002168,0.002173,0.002313,0.001909,0.002423,0.002427,0.001758,0.00223137848376727,0.00200195593395847,0.00244746148138869,0.00242292740258566,0.00192707349329303,0.00171989211585819,0.00184409388843232,0.00175458056449092,0.00166805671392827,0.00188428178754237,0.00191885459141313,0.00182177537165936,0.00151592948482848,0.00206249850109121,0.0015121871370556,0.00175703376658482,0.00155402412368289,0.00138371173613464,0.00129298659047778,0.0012263598470495,0.00126795115631633,0.000823279267839607,0.00123612432882312,0.00117129082523713,0.000984125625775534,0.00106450567017941,0.00096242784256416,0.000833418445511184,0.000866513582600407,0.000790064933461719,0.000721282801462401,0.00113311553366723,0.000700485606913982,0.000634053325749558,0.00093819843347925,0.00077583866004043,0.000949745369991321,0.000679351946767922,0.000761963,0.000667631475567334,0.00102810832085012,0.0010411223298716
"38",0.00439,0.003548,0.004112,0.003271,0.002669,0.003089,0.002905,0.002744,0.001823,0.002795,0.002513,0.002352,0.002563,0.002968,0.003293,0.002747,0.002792,0.002549,0.003193,0.002694,0.003026,0.002724,0.003335,0.00286,0.003108,0.002831,0.002653,0.002622,0.002405,0.001982,0.002427,0.002281,0.002328,0.002712,0.00221171819187145,0.0024169318270009,0.00231486839973148,0.00280385578512796,0.00226623759234918,0.00181677106792074,0.00201603037746744,0.00224687543884286,0.00194843673104543,0.00169051737694606,0.0018595734483585,0.00165878289083933,0.00184228033365744,0.00159726183685111,0.0017996882682821,0.00184764738119471,0.00147714940311106,0.00134007253870916,0.00157009187159195,0.0013646174197591,0.0014049393259046,0.00113685976732042,0.00111391717677692,0.0011495864292724,0.00130574597684385,0.00110995095937829,0.00097323783125179,0.00119938373769793,0.00112899366168232,0.00111002950683904,0.000896228000403303,0.000826030742709381,0.00101482334001425,0.000729846755573854,0.00110270300073054,0.000782996518779682,0.000960015771687678,0.000799867776959319,0.000724946,0.000791701673883539,0.00102042675704732,0.000952607763753275
"39",0.005084,0.004084,0.003812,0.00342,0.003405,0.002645,0.002863,0.003026,0.002592,0.002644,0.003479,0.003287,0.003087,0.002783,0.002645,0.002265,0.002346,0.002466,0.00277,0.003027,0.002974,0.003024,0.003005,0.003466,0.003284,0.002952,0.00297,0.002789,0.003219,0.002448,0.002923,0.003047,0.002387,0.002984,0.0029713034639143,0.00261165820659591,0.00285472144163433,0.00192877476326033,0.00271480928464775,0.00268880693276166,0.00210380675303015,0.00176318470339315,0.00226110794289202,0.00195289147503089,0.00186480186480186,0.00163048630201915,0.00217167055757642,0.00201351443587468,0.00201446154098119,0.00191967994579727,0.00163390991500526,0.00173940663545818,0.00172275348565589,0.00138818063346365,0.00143291389300446,0.00162757778839075,0.00139550871936422,0.00145881707302248,0.00120194617447437,0.00109609187747358,0.00108152338260668,0.00109377224065986,0.00134338501414505,0.00119651290246576,0.00109264976239204,0.00101838906929066,0.00107060172277661,0.000821906549225353,0.000867520805502297,0.000943197302818482,0.000831920985206852,0.000682758429399578,0.00090997,0.00077000354923511,0.0012383353235151,0.00123428837063916
"40",0.004882,0.004426,0.003795,0.003921,0.003596,0.002769,0.002566,0.003043,0.003615,0.003156,0.002918,0.002758,0.003031,0.003147,0.003053,0.002937,0.003351,0.002962,0.003435,0.003097,0.003055,0.002929,0.003428,0.003898,0.003306,0.00341,0.003276,0.003303,0.003047,0.002826,0.003305,0.002822,0.002603,0.002443,0.00306234575684975,0.00264973453585483,0.00323605438149924,0.00261941275900283,0.00214402237240736,0.00274076449835263,0.00253047032158819,0.00235213778974923,0.00220834676907142,0.00195005472092329,0.00189779578926559,0.0025025025025025,0.00242720730043746,0.00204212561783336,0.00198776496392892,0.00194139615998421,0.00184615384615385,0.00197078508194524,0.00197104086119324,0.00178386044947435,0.00147333824446081,0.00164242423196827,0.00153093945893014,0.00125702379122474,0.0015791879649254,0.00170182789567934,0.00144262113162531,0.00142467392775479,0.00111181851816377,0.00122023208180309,0.00128002625694886,0.00103888008726593,0.00117376632268792,0.00113171430402886,0.000919979796522116,0.00098530931185724,0.000920839408315541,0.00105794450199467,0.001122334,0.000970795243103309,0.000989686113865782,0.0010996957906753
"41",0.005049,0.005016,0.003774,0.003858,0.003459,0.003578,0.00296,0.002977,0.003115,0.003531,0.003895,0.003019,0.002949,0.003946,0.003278,0.003342,0.003489,0.002918,0.003407,0.00315,0.003423,0.003805,0.003635,0.003588,0.003851,0.003841,0.002999,0.003484,0.002822,0.003755,0.002789,0.002731,0.003254,0.003088,0.00283381905421289,0.0032002314291655,0.00333507651928523,0.00312889874646019,0.00321005668107077,0.00268613138686131,0.00294109054079059,0.00244316006344923,0.00269005626385284,0.00252790417298643,0.00250896411391092,0.00227696535479439,0.00218144243096883,0.00240538204231969,0.0023243989249655,0.00198011278033662,0.00208023774145617,0.00209723701216885,0.00192970801303344,0.00194508183020043,0.00176953619140239,0.00193016195044978,0.00144938038988332,0.00154298930067799,0.00134929545311283,0.00119037114318885,0.00138298578248707,0.00141654370280358,0.00139863632957866,0.00111438650387588,0.00118972081218274,0.00119548418132875,0.0010175111074703,0.0012701184782393,0.00101391511083141,0.00108833099535452,0.0011442452862316,0.00116793567369674,0.00114297,0.00108412331055686,0.0010313577058737,0.00137602163675401
"42",0.005,0.004869,0.00437,0.00403,0.004133,0.00331,0.003488,0.003706,0.003468,0.003279,0.003299,0.00349,0.003034,0.002568,0.003493,0.003091,0.003583,0.003373,0.00424,0.003918,0.003925,0.003987,0.003623,0.00456,0.003857,0.003752,0.00358,0.003703,0.003941,0.003252,0.003798,0.003432,0.003609,0.003098,0.00371351943249806,0.00347623628705627,0.00351033548258019,0.00311115955096258,0.00353637700162912,0.00358055690045376,0.00309205903021785,0.00359164552020301,0.00298997265268915,0.00300354191263282,0.00282458550175086,0.00300745967940087,0.00240377568668836,0.00231474839067596,0.00239991685327437,0.00226256728400693,0.00223000129651238,0.00210580422653148,0.002152010173139,0.00229642944814425,0.00200400801603206,0.00198481615640351,0.00162137679563074,0.00147548047918642,0.00143038150956826,0.00144227989074049,0.00142746024679125,0.00139899761820656,0.00147492881903076,0.00162965689646854,0.0012804555408889,0.00131489314512935,0.00125527531488867,0.00165903425392631,0.00118682709194637,0.0012638859732463,0.00111973872763022,0.00133809804732618,0.001503931,0.00136602750881679,0.0014009946217842,0.00135747509632084
"43",0.005775,0.004955,0.005286,0.004709,0.00494,0.00387,0.00348,0.003637,0.003614,0.003946,0.003722,0.003825,0.003637,0.003699,0.003471,0.003613,0.003583,0.00342,0.003731,0.003659,0.003864,0.004161,0.004161,0.003873,0.004279,0.004399,0.004447,0.004293,0.004373,0.004368,0.004025,0.003997,0.003581,0.00358,0.00360463453011014,0.00338204326462893,0.00356002048230962,0.00376214478778581,0.00314302765068629,0.00331013579532992,0.0026221800262218,0.00298328654819652,0.00347785310955237,0.00336636005495355,0.00330721386023263,0.00263464071769921,0.00309615723775744,0.0031120027401282,0.00284391153129263,0.00305517339532236,0.00269499775416854,0.00249995659797573,0.00239377618192699,0.00284211557936689,0.00204354816991549,0.00201180232151399,0.00200171102136937,0.00184549930617679,0.00190010670889126,0.00153854079021928,0.0014989132878663,0.00142973891648694,0.00201841806484168,0.00145124210276608,0.00148845729988121,0.00155059182175721,0.00148467253296585,0.00148930271898922,0.00149138955561252,0.00100415947091184,0.00122516242029973,0.00134513274336283,0.001099238,0.0014442814922459,0.00104760034047011,0.0014566368014265
"44",0.006038,0.005871,0.005112,0.004641,0.004577,0.004228,0.004184,0.004584,0.004055,0.00391,0.003781,0.003378,0.004357,0.004038,0.003232,0.003803,0.004173,0.00371,0.00418,0.004183,0.003485,0.004342,0.004089,0.004428,0.004909,0.004569,0.005087,0.005036,0.00477,0.00495,0.004293,0.004455,0.004205,0.003831,0.00438564784693607,0.00448619631901841,0.00404533341894885,0.00372244897959184,0.00436240995655919,0.00339301039857893,0.00321964583895772,0.00380529570318694,0.00296240566148638,0.00357216057154569,0.00328794993596672,0.00335322162172288,0.00266546497022925,0.00345619857431809,0.00312558358970327,0.00304689910521444,0.0025961134654297,0.0022298598505441,0.0025611763988466,0.00225133203812256,0.00251856212998397,0.00237128843957364,0.00230283403876564,0.00197242650779311,0.00201288315600372,0.00192668283704048,0.00196688616474391,0.00185636067996035,0.00172561353214999,0.00194008579256195,0.00167534004167408,0.00161670788914105,0.00126139620792765,0.0014920421148519,0.00165521009517458,0.00136305981687039,0.00144975373602832,0.00134111351107386,0.001305141,0.00156195297982926,0.00136846010472274,0.00152422192151556
"45",0.006369,0.006235,0.005512,0.005834,0.004855,0.004359,0.004543,0.004523,0.004438,0.004904,0.004929,0.004429,0.003823,0.004341,0.005045,0.00438,0.00453,0.0041,0.004105,0.004844,0.004706,0.004167,0.004291,0.005317,0.004562,0.00508,0.004433,0.004908,0.005353,0.00522,0.005142,0.004862,0.004461,0.004693,0.0049410386368846,0.00460394000339238,0.00451650260567458,0.00419496926378289,0.00406644038893535,0.00434446448952542,0.0037647435769069,0.0037308942110964,0.00367772253626643,0.00319563889280511,0.00422627104614815,0.0033375052148519,0.00340275960064316,0.00316452661558673,0.00356738112835674,0.00305771184518114,0.00278950834915346,0.00274096010273808,0.00312422010038175,0.00253418971468519,0.00285430524374265,0.00267817410581237,0.00244048350098451,0.0022437075751661,0.00220534723192167,0.0022512065059868,0.00198539562282309,0.0017502243766979,0.00173762243311607,0.00159046280374875,0.00195612785195349,0.0016473573351901,0.00154199252561956,0.00153995088603242,0.00163840099864442,0.00170883182579498,0.00156074966330602,0.0015650158758822,0.00138658,0.00173875244512063,0.00195026816187226,0.00141142949137815
"46",0.007155,0.00622,0.005892,0.005819,0.005876,0.005443,0.005035,0.004926,0.005123,0.005065,0.00543,0.004394,0.005519,0.005747,0.004511,0.005323,0.004569,0.004328,0.005354,0.005207,0.004394,0.00515,0.005325,0.005505,0.004735,0.005311,0.005013,0.004998,0.005436,0.005159,0.005227,0.005461,0.004971,0.005311,0.00429918160157464,0.00489486295665099,0.00485561262459282,0.00450249383818192,0.00458868071375875,0.00431467483490605,0.00423348893099783,0.00412213586961986,0.00388349514563107,0.00415809863555288,0.00391894587396013,0.00410406029662047,0.00413245609265402,0.00353598188978588,0.00369046246107715,0.00433238706614309,0.0033704746421349,0.00307524621433298,0.003422418765622,0.00276153496863156,0.00300662506336637,0.00268262268283226,0.00263572014709283,0.00264867051014663,0.00237857164500197,0.0023974819085721,0.00248286418133373,0.00207383187099383,0.0022946440450704,0.00215347264609666,0.00206851971557854,0.00205566848825647,0.00193821419358437,0.0018915521927961,0.00178458895897118,0.00175432808652098,0.00162642785815795,0.00194206859603927,0.001952042,0.00134770889487871,0.00177120735840206,0.00188724175611406
"47",0.007985,0.007117,0.00751,0.006263,0.006934,0.006103,0.005645,0.00536,0.00542,0.004863,0.006032,0.005398,0.005586,0.005309,0.005008,0.004869,0.004738,0.005504,0.005169,0.005922,0.005848,0.005717,0.005352,0.005892,0.005437,0.006186,0.005195,0.005797,0.006071,0.00631,0.006072,0.006154,0.005693,0.005626,0.00541373638471202,0.00508189672022204,0.00531997314188317,0.00527471449074472,0.00456478483086887,0.00480702640605522,0.00451489667832602,0.00417559780641929,0.00445910636280177,0.00487913062763362,0.0041595163141685,0.00396206730825587,0.00383533374217602,0.00359797205211608,0.00392153183664662,0.00361097969548048,0.00423758318495161,0.00360575725882763,0.00291132191600152,0.00347182039115843,0.0036760610448925,0.00331197256292203,0.00331223256244063,0.00308251676016011,0.0029018945565691,0.00298620585114446,0.002611490928942,0.002715685737169,0.00278660626709136,0.00242629269408608,0.00263875813445297,0.00226514421942536,0.0021660776763894,0.00194681712781897,0.00209637666789428,0.00202785713228437,0.00181221502628293,0.00184625179054592,0.002004841,0.00179402844816539,0.00214457134103791,0.00179705100440757
"48",0.008276,0.008523,0.007544,0.008152,0.00778,0.006859,0.005809,0.006513,0.006607,0.006056,0.006227,0.005876,0.006316,0.005253,0.005384,0.005834,0.005002,0.005581,0.006093,0.005182,0.006689,0.006024,0.006566,0.005459,0.006197,0.006572,0.006146,0.006503,0.006014,0.00621,0.006873,0.005802,0.006455,0.006784,0.00588220507277344,0.00578999530540921,0.00535629890248385,0.00592269326683292,0.00535518181706008,0.00468834289637585,0.00515898687324451,0.00481895677894282,0.00424905421271362,0.00479703676716155,0.00477008590197069,0.00514209005483379,0.00404097359270745,0.00478333447222249,0.00436167203511237,0.00450539610726236,0.00419132628310857,0.004219957800422,0.003819961800382,0.0033510028512919,0.00351317440401506,0.00375201415363755,0.00340940383514221,0.00318415000884486,0.0030526019944487,0.00255694056502828,0.00276839241201893,0.00278372115405972,0.00279742126040158,0.00304555821327251,0.00266790798496523,0.00257295780074024,0.0024455173666669,0.00234293480643606,0.00220368493542268,0.00218855842833265,0.0022021141774032,0.00214830241606745,0.002080133,0.00200026253445765,0.00228584100611121,0.00213388430451884
"49",0.009564,0.008697,0.008873,0.007897,0.008229,0.007472,0.006616,0.006318,0.006462,0.007263,0.00696,0.006554,0.006504,0.00654,0.006026,0.00625,0.00612,0.006221,0.006914,0.005581,0.005885,0.006897,0.006884,0.007138,0.006343,0.006527,0.006778,0.006148,0.006431,0.005978,0.007024,0.007762,0.008455,0.007113,0.00704854322060492,0.00633264096458787,0.00709331651954603,0.00660484531452273,0.00611828687967369,0.0047893789937341,0.00524065646117777,0.00477468429458156,0.00467531600126901,0.00568362405818236,0.00539564697052679,0.00512565970076682,0.00516099566110984,0.00448939086054534,0.00516714637955932,0.00460554683987927,0.0051576691886152,0.0044512123696849,0.0038972257377609,0.00371102173455162,0.00423712189571972,0.0037120278402088,0.00367423350499962,0.00396176719358755,0.00328943206690199,0.00285715458602047,0.00313837318363665,0.00315947326849036,0.0035351106671593,0.00286276359946234,0.00277476152214493,0.00256025825213674,0.00278118158912861,0.00270736081165002,0.00242137104887006,0.00270791633781947,0.0023693340478944,0.0023057225521097,0.002501959,0.00236077002297394,0.0022465599550688,0.00198839677012986
